UID,JobIDRaw,JobName,TimelimitRaw,Submit,Start,End,State,Priority,ElapsedRaw,QOS,Restarts,NNodes,Planned,Flags
1018,506,test_user19-yKNw,96,2025-07-29T17:13:35,2025-07-30T00:17:22,2025-07-30T01:13:47,COMPLETED,86400,3385,normal,0,3,07:03:47,SchedBackfill;StartReceived
1006,507,test_user7-xUhK,96,2025-07-29T17:13:35,2025-07-30T01:50:51,2025-07-30T03:24:02,COMPLETED,86400,5591,normal,0,8,08:37:16,SchedMain;StartReceived
1017,508,test_user18-fIEV,56,2025-07-29T17:13:51,2025-07-30T02:18:23,2025-07-30T03:04:34,COMPLETED,86400,2771,normal,0,6,09:04:32,SchedMain;StartReceived
1011,509,test_user12-GycW,17,2025-07-29T17:13:56,2025-07-29T17:17:39,2025-07-29T17:34:14,COMPLETED,86400,995,normal,0,4,00:03:43,SchedBackfill;StartReceived
1014,510,test_user15-znaR,113,2025-07-29T17:14:02,2025-07-30T02:18:23,2025-07-30T02:38:49,COMPLETED,86400,1226,normal,0,6,09:04:21,SchedMain;StartReceived
1003,511,test_user4-2skj,36,2025-07-29T17:14:21,2025-07-29T18:32:42,2025-07-29T18:45:22,COMPLETED,86400,760,normal,0,1,01:18:21,SchedBackfill;StartReceived
1000,512,test_user1-4PY9,89,2025-07-29T17:14:40,2025-07-30T02:38:49,2025-07-30T02:58:03,COMPLETED,86400,1154,normal,0,5,09:24:09,SchedMain;StartReceived
1015,513,test_user16-t36p,69,2025-07-29T17:14:58,2025-07-30T02:58:03,2025-07-30T03:39:42,COMPLETED,86400,2499,normal,0,4,09:43:05,SchedMain;StartReceived
1016,514,test_user17-4hdA,36,2025-07-29T17:15:09,2025-07-29T18:45:13,2025-07-29T19:05:01,COMPLETED,86400,1188,normal,0,1,01:30:04,SchedBackfill;StartReceived
1010,515,test_user11-7yFm,58,2025-07-29T17:15:09,2025-07-29T20:03:20,2025-07-29T20:44:04,COMPLETED,86400,2444,normal,0,1,02:48:11,SchedBackfill;StartReceived
1008,516,test_user9-gl0O,109,2025-07-29T17:15:11,2025-07-30T03:04:34,2025-07-30T04:33:26,COMPLETED,86400,5332,normal,0,5,09:49:23,SchedMain;StartReceived
1007,517,test_user8-QESg,87,2025-07-29T17:15:13,2025-07-30T03:24:02,2025-07-30T04:08:58,COMPLETED,86400,2696,normal,0,5,10:08:49,SchedMain;StartReceived
1019,518,test_user20-zZyp,53,2025-07-29T17:15:13,2025-07-29T20:09:51,2025-07-29T20:14:17,COMPLETED,86400,266,normal,0,4,02:54:38,SchedBackfill;StartReceived
1013,519,test_user14-vRtG,8,2025-07-29T17:15:20,2025-07-29T19:15:46,2025-07-29T19:22:37,COMPLETED,86400,411,normal,0,4,02:00:26,SchedBackfill;StartReceived
1006,520,test_user7-bnzZ,6,2025-07-29T17:15:29,2025-07-29T19:44:19,2025-07-29T19:49:29,COMPLETED,86400,310,normal,0,5,02:28:50,SchedBackfill;StartReceived
1009,521,test_user10-9W5Y,34,2025-07-29T17:15:39,2025-07-29T20:14:22,2025-07-29T20:29:26,COMPLETED,86400,904,normal,0,2,02:58:43,SchedBackfill;StartReceived
1001,522,test_user2-Deio,106,2025-07-29T17:15:40,2025-07-30T04:01:36,2025-07-30T04:59:19,COMPLETED,86400,3463,normal,0,8,10:45:56,SchedMain;StartReceived
1005,523,test_user6-JDrv,114,2025-07-29T17:15:45,2025-07-29T23:27:15,2025-07-29T23:36:46,COMPLETED,86400,571,normal,0,1,06:11:30,SchedBackfill;StartReceived
1018,524,test_user19-51ol,117,2025-07-29T17:15:53,2025-07-30T04:08:58,2025-07-30T04:17:51,COMPLETED,86400,533,normal,0,5,10:53:05,SchedMain;StartReceived
1003,525,test_user4-iOi0,97,2025-07-29T17:15:59,2025-07-30T04:17:51,2025-07-30T04:51:26,COMPLETED,86400,2015,normal,0,4,11:01:52,SchedMain;StartReceived
1002,526,test_user3-eStH,115,2025-07-29T17:16:03,2025-07-30T04:44:17,2025-07-30T05:54:48,COMPLETED,86400,4231,normal,0,6,11:28:14,SchedMain;StartReceived
1000,527,test_user1-o1ZN,103,2025-07-29T17:16:06,2025-07-30T04:51:26,2025-07-30T05:46:42,COMPLETED,86400,3316,normal,0,4,11:35:20,SchedMain;StartReceived
1012,528,test_user13-JZFa,38,2025-07-29T17:16:13,2025-07-30T04:59:19,2025-07-30T05:07:57,COMPLETED,86400,518,normal,0,8,11:43:06,SchedMain;StartReceived
1011,529,test_user12-lGfm,46,2025-07-29T17:16:19,2025-07-30T05:07:57,2025-07-30T05:23:04,COMPLETED,86400,907,normal,0,5,11:51:38,SchedMain;StartReceived
1004,530,test_user5-jvCL,77,2025-07-29T17:16:29,2025-07-30T03:20:14,2025-07-30T04:28:04,COMPLETED,86400,4070,normal,0,2,10:03:45,SchedBackfill;StartReceived
1013,531,test_user14-LYsn,76,2025-07-29T17:16:30,2025-07-30T04:28:22,2025-07-30T04:40:35,COMPLETED,86400,733,normal,0,2,11:11:52,SchedBackfill;StartReceived
1001,532,test_user2-zeGg,109,2025-07-29T17:16:50,2025-07-29T23:36:47,2025-07-29T23:55:32,COMPLETED,86400,1125,normal,0,1,06:19:57,SchedBackfill;StartReceived
1008,533,test_user9-7eZQ,57,2025-07-29T17:17:04,2025-07-30T01:13:58,2025-07-30T01:31:59,COMPLETED,86400,1081,normal,0,2,07:56:54,SchedBackfill;StartReceived
1016,534,test_user17-U49N,19,2025-07-29T17:17:17,2025-07-30T00:18:22,2025-07-30T00:21:35,COMPLETED,86400,193,normal,0,5,07:01:05,SchedBackfill;StartReceived
1012,535,test_user13-TbjP,88,2025-07-29T17:17:20,2025-07-30T05:23:04,2025-07-30T05:47:36,COMPLETED,86400,1472,normal,0,4,12:05:44,SchedMain;StartReceived
1015,536,test_user16-3Pp5,119,2025-07-29T17:17:23,2025-07-30T05:25:30,2025-07-30T06:29:11,COMPLETED,86400,3821,normal,0,4,12:08:07,SchedMain;StartReceived
1009,537,test_user10-Xrwc,58,2025-07-29T17:17:47,2025-07-30T04:41:24,2025-07-30T04:51:15,COMPLETED,86400,591,normal,0,2,11:23:37,SchedBackfill;StartReceived
1005,538,test_user6-kFKX,9,2025-07-29T17:17:59,2025-07-30T00:19:22,2025-07-30T00:26:01,COMPLETED,86400,399,normal,0,7,07:01:23,SchedBackfill;StartReceived
1014,539,test_user15-JEfX,10,2025-07-29T17:18:00,2025-07-29T19:49:49,2025-07-29T19:58:24,COMPLETED,86400,515,normal,0,3,02:31:49,SchedBackfill;StartReceived
1017,540,test_user18-YxQT,87,2025-07-29T17:18:08,2025-07-30T00:51:56,2025-07-30T02:02:52,COMPLETED,86400,4256,normal,0,1,07:33:48,SchedBackfill;StartReceived
1015,541,test_user16-BoFL,39,2025-07-29T17:18:24,2025-07-30T06:02:37,2025-07-30T06:15:46,COMPLETED,86400,789,normal,0,7,12:44:13,SchedMain;StartReceived
1016,542,test_user17-bKXw,106,2025-07-29T17:18:25,2025-07-30T05:58:03,2025-07-30T06:31:26,COMPLETED,86400,2003,normal,0,3,12:39:38,SchedBackfill;StartReceived
1007,543,test_user8-Bb9e,111,2025-07-29T17:18:42,2025-07-30T06:05:23,2025-07-30T07:54:10,COMPLETED,86400,6527,normal,0,6,12:46:41,SchedMain;StartReceived
1001,544,test_user2-3lVX,9,2025-07-29T17:18:59,2025-07-29T21:03:28,2025-07-29T21:09:00,COMPLETED,86400,332,normal,0,5,03:44:29,SchedBackfill;StartReceived
1006,545,test_user7-uasV,83,2025-07-29T17:19:04,2025-07-30T06:53:02,2025-07-30T07:03:39,COMPLETED,86400,637,normal,0,8,13:33:58,SchedMain;StartReceived
1010,546,test_user11-9GXW,84,2025-07-29T17:19:12,2025-07-30T06:56:42,2025-07-30T07:56:40,COMPLETED,86400,3598,normal,0,6,13:37:30,SchedMain;StartReceived
1019,547,test_user20-Mfwq,78,2025-07-29T17:19:15,2025-07-30T07:03:39,2025-07-30T07:35:58,COMPLETED,86400,1939,normal,0,7,13:44:24,SchedMain;StartReceived
1011,548,test_user12-7vIe,85,2025-07-29T17:19:25,2025-07-30T07:35:58,2025-07-30T08:05:15,COMPLETED,86400,1757,normal,0,5,14:16:33,SchedMain;StartReceived
1008,549,test_user9-zL77,22,2025-07-29T17:19:44,2025-07-29T21:34:31,2025-07-29T21:39:53,COMPLETED,86400,322,normal,0,4,04:14:47,SchedBackfill;StartReceived
1002,550,test_user3-Kbsn,101,2025-07-29T17:19:45,2025-07-30T07:54:10,2025-07-30T09:18:35,COMPLETED,86400,5065,normal,0,5,14:34:25,SchedMain;StartReceived
1017,551,test_user18-CStf,107,2025-07-29T17:19:48,2025-07-30T07:54:10,2025-07-30T09:27:30,COMPLETED,86400,5600,normal,0,3,14:34:22,SchedMain;StartReceived
1003,552,test_user4-RIj8,90,2025-07-29T17:19:59,2025-07-30T04:51:25,2025-07-30T05:35:48,COMPLETED,86400,2663,normal,0,2,11:31:26,SchedBackfill;StartReceived
1010,553,test_user11-zrNZ,54,2025-07-29T17:20:21,2025-07-30T06:16:05,2025-07-30T06:35:28,COMPLETED,86400,1163,normal,0,6,12:55:44,SchedBackfill;StartReceived
1000,554,test_user1-wUuN,88,2025-07-29T17:20:26,2025-07-30T08:35:32,2025-07-30T08:47:41,COMPLETED,86400,729,normal,0,8,15:15:06,SchedMain;StartReceived
1007,555,test_user8-vBdc,44,2025-07-29T17:20:30,2025-07-29T20:14:22,2025-07-29T20:49:13,COMPLETED,86400,2091,normal,0,1,02:53:52,SchedBackfill;StartReceived
1018,556,test_user19-LOLv,93,2025-07-29T17:20:47,2025-07-30T07:56:48,2025-07-30T08:41:12,COMPLETED,86400,2664,normal,0,2,14:36:01,SchedBackfill;StartReceived
1009,557,test_user10-yK9g,114,2025-07-29T17:20:55,2025-07-30T08:47:41,2025-07-30T09:18:43,COMPLETED,86400,1862,normal,0,5,15:26:46,SchedMain;StartReceived
1013,560,test_user14-X34U,14,2025-07-29T17:21:23,2025-07-30T06:35:37,2025-07-30T06:43:39,COMPLETED,86400,482,normal,0,5,13:14:14,SchedBackfill;StartReceived
1001,561,test_user2-vDJv,56,2025-07-29T17:21:38,2025-07-30T07:56:48,2025-07-30T08:22:48,COMPLETED,86400,1560,normal,0,4,14:35:10,SchedBackfill;StartReceived
1017,565,test_user18-6TTr,48,2025-07-29T17:22:12,2025-07-29T22:06:35,2025-07-29T22:10:15,COMPLETED,86400,220,normal,0,1,04:44:23,SchedBackfill;StartReceived
1003,568,test_user4-TaVH,21,2025-07-29T17:22:28,2025-07-29T20:29:54,2025-07-29T20:38:46,COMPLETED,86400,532,normal,0,2,03:07:26,SchedBackfill;StartReceived
1005,569,test_user6-k2Kx,9,2025-07-29T17:22:29,2025-07-29T19:22:47,2025-07-29T19:30:14,COMPLETED,86400,447,normal,0,3,02:00:18,SchedBackfill;StartReceived
1001,571,test_user2-UZjE,38,2025-07-29T17:22:44,2025-07-29T20:14:22,2025-07-29T20:34:06,COMPLETED,86400,1184,normal,0,1,02:51:38,SchedBackfill;StartReceived
1013,572,test_user14-79FW,39,2025-07-29T17:22:45,2025-07-30T08:05:19,2025-07-30T08:29:40,COMPLETED,86400,1461,normal,0,5,14:42:34,SchedBackfill;StartReceived
1006,574,test_user7-VIUW,49,2025-07-29T17:22:52,2025-07-29T23:55:49,2025-07-30T00:32:08,COMPLETED,86400,2179,normal,0,1,06:32:57,SchedBackfill;StartReceived
1007,575,test_user8-vpFH,49,2025-07-29T17:22:56,2025-07-30T05:36:00,2025-07-30T05:49:32,COMPLETED,86400,812,normal,0,2,12:13:04,SchedBackfill;StartReceived
1001,578,test_user2-VCQi,9,2025-07-29T17:24:04,2025-07-29T19:49:49,2025-07-29T19:55:39,COMPLETED,86400,350,normal,0,3,02:25:45,SchedBackfill;StartReceived
1012,580,test_user13-74QM,33,2025-07-29T17:24:13,2025-07-29T18:45:43,2025-07-29T19:10:54,COMPLETED,86400,1511,normal,0,1,01:21:30,SchedBackfill;StartReceived
1013,585,test_user14-SdaV,21,2025-07-29T17:25:08,2025-07-29T22:07:35,2025-07-29T22:13:12,COMPLETED,86400,337,normal,0,3,04:42:27,SchedBackfill;StartReceived
1016,597,test_user17-REfj,91,2025-07-29T17:26:33,2025-07-30T07:56:48,2025-07-30T08:22:05,COMPLETED,86400,1517,normal,0,1,14:30:15,SchedBackfill;StartReceived
1002,598,test_user3-U8uA,5,2025-07-29T17:26:34,2025-07-30T01:48:03,2025-07-30T01:50:51,COMPLETED,86400,168,normal,0,7,08:21:29,SchedBackfill;StartReceived
1017,607,test_user18-S8RW,103,2025-07-29T17:28:17,2025-07-30T08:22:21,2025-07-30T09:03:13,COMPLETED,86400,2452,normal,0,1,14:54:04,SchedBackfill;StartReceived
1003,612,test_user4-LgSV,78,2025-07-29T17:29:03,2025-07-30T02:39:09,2025-07-30T02:56:08,COMPLETED,86400,1019,normal,0,1,09:10:06,SchedBackfill;StartReceived
1003,619,test_user4-qZA4,21,2025-07-29T17:30:16,2025-07-30T03:24:15,2025-07-30T03:32:47,COMPLETED,86400,512,normal,0,4,09:53:59,SchedBackfill;StartReceived
1011,622,test_user12-AXwi,34,2025-07-29T17:30:35,2025-07-30T01:32:01,2025-07-30T01:38:02,COMPLETED,86400,361,normal,0,2,08:01:26,SchedBackfill;StartReceived
1008,623,test_user9-jFA8,26,2025-07-29T17:30:44,2025-07-29T22:59:41,2025-07-29T23:14:27,COMPLETED,86400,886,normal,0,2,05:28:57,SchedBackfill;StartReceived
1013,625,test_user14-sWWb,26,2025-07-29T17:31:17,2025-07-30T01:38:32,2025-07-30T02:00:24,COMPLETED,86400,1312,normal,0,2,08:07:15,SchedBackfill;StartReceived
1001,630,test_user2-aSb6,6,2025-07-29T17:31:41,2025-07-29T18:32:42,2025-07-29T18:36:46,COMPLETED,86400,244,normal,0,2,01:01:01,SchedBackfill;StartReceived
1003,634,test_user4-woJm,29,2025-07-29T17:32:22,2025-07-30T03:33:16,2025-07-30T03:43:51,COMPLETED,86400,635,normal,0,4,10:00:54,SchedBackfill;StartReceived
1010,637,test_user11-dRnW,15,2025-07-29T17:32:34,2025-07-29T18:50:13,2025-07-29T18:56:26,COMPLETED,86400,373,normal,0,1,01:17:39,SchedBackfill;StartReceived
1005,643,test_user6-WKrZ,15,2025-07-29T17:33:52,2025-07-30T00:21:53,2025-07-30T00:25:54,COMPLETED,86400,241,normal,0,4,06:48:01,SchedBackfill;StartReceived
1010,649,test_user11-uDU7,38,2025-07-29T17:34:30,2025-07-30T05:08:27,2025-07-30T05:25:30,COMPLETED,86400,1023,normal,0,3,11:33:57,SchedBackfill;StartReceived
1002,650,test_user3-XJpk,17,2025-07-29T17:34:36,2025-07-29T18:55:14,2025-07-29T18:59:13,COMPLETED,86400,239,normal,0,1,01:20:38,SchedBackfill;StartReceived
1007,651,test_user8-3N7V,71,2025-07-29T17:34:37,2025-07-30T07:03:41,2025-07-30T07:16:25,COMPLETED,86400,764,normal,0,1,13:29:04,SchedBackfill;StartReceived
1012,653,test_user13-Xtqj,29,2025-07-29T17:34:53,2025-07-29T19:34:48,2025-07-29T19:47:50,COMPLETED,86400,782,normal,0,1,01:59:55,SchedBackfill;StartReceived
1005,655,test_user6-JUbY,5,2025-07-29T17:35:28,2025-07-29T19:58:50,2025-07-29T20:03:19,COMPLETED,86400,269,normal,0,5,02:23:22,SchedBackfill;StartReceived
1000,659,test_user1-kXKO,13,2025-07-29T17:35:56,2025-07-30T03:39:47,2025-07-30T03:42:22,COMPLETED,86400,155,normal,0,4,10:03:51,SchedBackfill;StartReceived
1000,667,test_user1-2u2F,14,2025-07-29T17:37:22,2025-07-29T19:01:45,2025-07-29T19:03:49,COMPLETED,86400,124,normal,0,2,01:24:23,SchedBackfill;StartReceived
1006,668,test_user7-TMD5,10,2025-07-29T17:37:33,2025-07-30T00:26:23,2025-07-30T00:28:48,COMPLETED,86400,145,normal,0,5,06:48:50,SchedBackfill;StartReceived
1011,672,test_user12-J6O0,26,2025-07-29T17:38:07,2025-07-29T20:34:24,2025-07-29T20:46:03,COMPLETED,86400,699,normal,0,1,02:56:16,SchedBackfill;StartReceived
1012,675,test_user13-EjLp,29,2025-07-29T17:38:37,2025-07-30T05:47:02,2025-07-30T05:52:45,COMPLETED,86400,343,normal,0,4,12:08:25,SchedBackfill;StartReceived
1003,680,test_user4-zYkC,53,2025-07-29T17:39:07,2025-07-30T08:41:23,2025-07-30T09:06:17,COMPLETED,86400,1494,normal,0,2,15:02:16,SchedBackfill;StartReceived
1009,683,test_user10-GiPE,36,2025-07-29T17:39:36,2025-07-29T22:08:35,2025-07-29T22:20:30,COMPLETED,86400,715,normal,0,1,04:28:59,SchedBackfill;StartReceived
1004,684,test_user5-MT3K,8,2025-07-29T17:39:38,2025-07-29T21:40:02,2025-07-29T21:43:35,COMPLETED,86400,213,normal,0,4,04:00:24,SchedBackfill;StartReceived
1002,687,test_user3-YsrJ,5,2025-07-29T17:40:06,2025-07-29T18:56:44,2025-07-29T19:01:41,COMPLETED,86400,297,normal,0,1,01:16:38,SchedBackfill;StartReceived
1013,689,test_user14-Gfc0,46,2025-07-29T17:40:57,2025-07-30T08:47:54,2025-07-30T09:07:54,COMPLETED,86400,1200,normal,0,2,15:06:57,SchedBackfill;StartReceived
1000,690,test_user1-KNkc,26,2025-07-29T17:41:02,2025-07-30T05:48:02,2025-07-30T05:53:34,COMPLETED,86400,332,normal,0,3,12:07:00,SchedBackfill;StartReceived
1012,691,test_user13-FiMB,11,2025-07-29T17:41:14,2025-07-29T21:38:32,2025-07-29T21:46:21,COMPLETED,86400,469,normal,0,3,03:57:18,SchedBackfill;StartReceived
1016,692,test_user17-XZub,46,2025-07-29T17:41:22,2025-07-30T00:17:22,2025-07-30T01:01:37,COMPLETED,86400,2655,normal,0,1,06:36:00,SchedBackfill;StartReceived
1010,699,test_user11-tE5o,19,2025-07-29T17:42:19,2025-07-30T03:42:47,2025-07-30T04:01:36,COMPLETED,86400,1129,normal,0,3,10:00:28,SchedBackfill;StartReceived
1005,705,test_user6-YMlZ,15,2025-07-29T17:43:14,2025-07-30T03:44:17,2025-07-30T03:59:17,COMPLETED,86400,900,normal,0,4,10:01:03,SchedBackfill;StartReceived
1013,720,test_user14-zl7V,11,2025-07-29T17:45:30,2025-07-30T04:33:53,2025-07-30T04:40:12,COMPLETED,86400,379,normal,0,5,10:48:23,SchedBackfill;StartReceived
