UID,GID,JobIDRaw,Group,Account,JobName,TimelimitRaw,Submit,Start,End,State,ExitCode,ReservationId,Reservation,Priority,Eligible,Constraints,SystemCPU,CPUTimeRAW,ElapsedRaw,Layout,NTasks,QOSREQ,QOS,Restarts,WorkDir,ConsumedEnergyRaw,FailedNode,AveDiskRead,AveDiskWrite,MaxDiskRead,MaxDiskWrite,Partition,Reason,Suspended,AllocNodes,AveRSS,MaxRSS,DerivedExitCode,AveVMSize,MaxVMSize,ReqMem,ReqNodes,NNodes,Planned,PlannedCPURAW,NCPUS,UserCPU,ReqCPUS,TotalCPU,TRESUsageInTot,TRESUsageOutTot,ReqTRES,AllocTRES,TRESUsageInMax,TRESUsageOutMax,Flags,Comment,SystemComment,AdminComment
1002,1002,6492,test_user3,testing,test_user3-n9JR,10,2025-08-02T12:24:30,2025-08-02T12:29:38,2025-08-02T12:30:27,PREEMPTED,0:0,1,system_testing,86400,2025-08-02T12:24:30,,00:00:00,56448,49,,,,normal,0,/home/test_user3/stochsimsched,,,,,,,batch-cpu,None,00:00:00,9,,,0:15,,,9M,9,9,00:05:08,177408,1152,00:00:00,576,00:00:00,,,billing=576;cpu=576;mem=9M;node=9,billing=1152;cpu=1152;node=9,,,SchedMain;StartReceived,,,
1004,1004,6493,test_user5,testing,test_user5-yiNy,10,2025-08-02T12:24:30,2025-08-02T12:24:35,2025-08-02T12:26:08,COMPLETED,0:0,1,system_testing,172800,2025-08-02T12:24:30,,00:00:00,107136,93,,,high,high,0,/home/test_user5/stochsimsched,,,,,,,batch-cpu,None,00:00:00,9,,,0:0,,,9M,9,9,00:00:05,2880,1152,00:00:00,576,00:00:00,,,billing=576;cpu=576;mem=9M;node=9,billing=1152;cpu=1152;node=9,,,SchedMain;StartReceived,,,
1003,1003,6494,test_user4,testing,test_user4-gAKR,10,2025-08-02T12:24:30,2025-08-02T12:32:21,2025-08-02T12:32:29,PREEMPTED,0:0,1,system_testing,86400,2025-08-02T12:24:30,,00:00:00,10240,8,,,,normal,0,/home/test_user4/stochsimsched,,,,,,,batch-cpu,None,00:00:00,10,,,0:15,,,10M,10,10,00:07:51,301440,1280,00:00:00,640,00:00:00,,,billing=640;cpu=640;mem=10M;node=10,billing=1280;cpu=1280;node=10,,,SchedMain;StartReceived,,,
1001,1001,6495,test_user2,testing,test_user2-BI8f,10,2025-08-02T12:24:30,2025-08-02T12:33:49,2025-08-02T12:34:05,PREEMPTED,0:0,1,system_testing,86400,2025-08-02T12:24:30,,00:00:00,14336,16,,,,normal,0,/home/test_user2/stochsimsched,,,,,,,batch-cpu,None,00:00:00,7,,,0:15,,,7M,7,7,00:09:19,250432,896,00:00:00,448,00:00:00,,,billing=448;cpu=448;mem=7M;node=7,billing=896;cpu=896;node=7,,,SchedMain;StartReceived,,,
1006,1006,6496,test_user7,testing,test_user7-FzUr,10,2025-08-02T12:24:30,2025-08-02T12:33:50,2025-08-02T12:34:05,PREEMPTED,0:0,1,system_testing,86400,2025-08-02T12:24:30,,00:00:00,5760,15,,,,normal,0,/home/test_user7/stochsimsched,,,,,,,batch-cpu,None,00:00:00,3,,,0:15,,,3M,3,3,00:09:20,107520,384,00:00:00,192,00:00:00,,,billing=192;cpu=192;mem=3M;node=3,billing=384;cpu=384;node=3,,,SchedMain;StartReceived,,,
1005,1005,6497,test_user6,testing,test_user6-qsQu,10,2025-08-02T12:24:30,2025-08-02T12:36:07,2025-08-02T12:36:53,PREEMPTED,0:0,1,system_testing,86400,2025-08-02T12:24:30,,00:00:00,35328,46,,,,normal,0,/home/test_user6/stochsimsched,,,,,,,batch-cpu,None,00:00:00,6,,,0:15,,,6M,6,6,00:11:37,267648,768,00:00:00,384,00:00:00,,,billing=384;cpu=384;mem=6M;node=6,billing=768;cpu=768;node=6,,,SchedMain;StartReceived,,,
1000,1000,6498,test_user1,testing,test_user1-eiG8,10,2025-08-02T12:24:30,2025-08-02T12:35:53,2025-08-02T12:37:23,PREEMPTED,0:0,1,system_testing,86400,2025-08-02T12:24:31,,00:00:00,34560,90,,,,normal,0,/home/test_user1/stochsimsched,,,,,,,batch-cpu,None,00:00:00,3,,,0:15,,,3M,3,3,00:11:22,130944,384,00:00:00,192,00:00:00,,,billing=192;cpu=192;mem=3M;node=3,billing=384;cpu=384;node=3,,,SchedBackfill;StartReceived,,,
1007,1007,6499,test_user8,testing,test_user8-zef1,10,2025-08-02T12:24:31,2025-08-02T12:36:56,2025-08-02T12:38:04,PREEMPTED,0:0,1,system_testing,86400,2025-08-02T12:24:31,,00:00:00,52224,68,,,,normal,0,/home/test_user8/stochsimsched,,,,,,,batch-cpu,None,00:00:00,6,,,0:15,,,6M,6,6,00:12:25,286080,768,00:00:00,384,00:00:00,,,billing=384;cpu=384;mem=6M;node=6,billing=768;cpu=768;node=6,,,SchedMain;StartReceived,,,
1009,1009,6500,test_user10,testing,test_user10-nkps,10,2025-08-02T12:24:31,2025-08-02T12:33:53,2025-08-02T12:35:44,COMPLETED,0:0,1,system_testing,86400,2025-08-02T12:24:31,,00:00:00,28416,111,,,,normal,0,/home/test_user10/stochsimsched,,,,,,,batch-cpu,None,00:00:00,2,,,0:0,,,2M,2,2,00:09:22,71936,256,00:00:00,128,00:00:00,,,billing=128;cpu=128;mem=2M;node=2,billing=256;cpu=256;node=2,,,SchedBackfill;StartReceived,,,
1008,1008,6501,test_user9,testing,test_user9-uTjZ,10,2025-08-02T12:24:31,2025-08-02T12:39:07,2025-08-02T12:40:20,PREEMPTED,0:0,1,system_testing,86400,2025-08-02T12:24:31,,00:00:00,74752,73,,,,normal,0,/home/test_user9/stochsimsched,,,,,,,batch-cpu,None,00:00:00,8,,,0:15,,,8M,8,8,00:14:36,448512,1024,00:00:00,512,00:00:00,,,billing=512;cpu=512;mem=8M;node=8,billing=1024;cpu=1024;node=8,,,SchedMain;StartReceived,,,
1015,1015,6502,test_user16,testing,test_user16-PhY9,10,2025-08-02T12:25:00,2025-08-02T12:39:27,2025-08-02T12:39:46,PREEMPTED,0:0,1,system_testing,86400,2025-08-02T12:25:00,,00:00:00,7296,19,,,,normal,0,/home/test_user16/stochsimsched,,,,,,,batch-cpu,None,00:00:00,3,,,0:15,,,3M,3,3,00:14:27,166464,384,00:00:00,192,00:00:00,,,billing=192;cpu=192;mem=3M;node=3,billing=384;cpu=384;node=3,,,SchedMain;StartReceived,,,
1019,1019,6503,test_user20,testing,test_user20-Ye1E,10,2025-08-02T12:25:01,2025-08-02T12:38:23,2025-08-02T12:39:40,COMPLETED,0:0,1,system_testing,86400,2025-08-02T12:25:01,,00:00:00,19712,77,,,,normal,0,/home/test_user20/stochsimsched,,,,,,,batch-cpu,None,00:00:00,2,,,0:0,,,2M,2,2,00:13:22,102656,256,00:00:00,128,00:00:00,,,billing=128;cpu=128;mem=2M;node=2,billing=256;cpu=256;node=2,,,SchedBackfill;StartReceived,,,
1010,1010,6504,test_user11,testing,test_user11-7kkR,10,2025-08-02T12:25:14,2025-08-02T12:42:24,2025-08-02T12:43:57,COMPLETED,0:0,1,system_testing,86400,2025-08-02T12:25:14,,00:00:00,119040,93,,,,normal,0,/home/test_user11/stochsimsched,,,,,,,batch-cpu,None,00:00:00,10,,,0:0,,,10M,10,10,00:17:10,659200,1280,00:00:00,640,00:00:00,,,billing=640;cpu=640;mem=10M;node=10,billing=1280;cpu=1280;node=10,,,SchedMain;StartReceived,,,
1016,1016,6505,test_user17,testing,test_user17-If6i,10,2025-08-02T12:25:19,2025-08-02T12:28:53,2025-08-02T12:30:21,COMPLETED,0:0,1,system_testing,86400,2025-08-02T12:25:19,,00:00:00,11264,88,,,,normal,0,/home/test_user17/stochsimsched,,,,,,,batch-cpu,None,00:00:00,1,,,0:0,,,1M,1,1,00:03:34,13696,128,00:00:00,64,00:00:00,,,billing=64;cpu=64;mem=1M;node=1,billing=128;cpu=128;node=1,,,SchedBackfill;StartReceived,,,
1008,1008,6506,test_user9,testing,test_user9-dqxY,10,2025-08-02T12:25:21,2025-08-02T12:39:53,2025-08-02T12:40:19,PREEMPTED,0:0,1,system_testing,86400,2025-08-02T12:25:21,,00:00:00,13312,26,,,,normal,0,/home/test_user9/stochsimsched,,,,,,,batch-cpu,None,00:00:00,4,,,0:15,,,4M,4,4,00:14:32,223232,512,00:00:00,256,00:00:00,,,billing=256;cpu=256;mem=4M;node=4,billing=512;cpu=512;node=4,,,SchedBackfill;StartReceived,,,
1003,1003,6507,test_user4,testing,test_user4-Jx0y,10,2025-08-02T12:25:23,2025-08-02T12:25:28,2025-08-02T12:26:48,COMPLETED,0:0,1,system_testing,172800,2025-08-02T12:25:23,,00:00:00,40960,80,,,high,high,0,/home/test_user4/stochsimsched,,,,,,,batch-cpu,None,00:00:00,4,,,0:0,,,4M,4,4,00:00:05,1280,512,00:00:00,256,00:00:00,,,billing=256;cpu=256;mem=4M;node=4,billing=512;cpu=512;node=4,,,SchedMain;StartReceived,,,
1014,1014,6508,test_user15,testing,test_user15-Xtnv,10,2025-08-02T12:25:23,2025-08-02T12:42:51,2025-08-02T12:44:06,COMPLETED,0:0,1,system_testing,86400,2025-08-02T12:25:23,,00:00:00,67200,75,,,,normal,0,/home/test_user15/stochsimsched,,,,,,,batch-cpu,None,00:00:00,7,,,0:0,,,7M,7,7,00:17:28,469504,896,00:00:00,448,00:00:00,,,billing=448;cpu=448;mem=7M;node=7,billing=896;cpu=896;node=7,,,SchedMain;StartReceived,,,
1005,1005,6509,test_user6,testing,test_user6-yoyg,10,2025-08-02T12:25:25,2025-08-02T12:39:53,2025-08-02T12:40:43,PREEMPTED,0:0,1,system_testing,86400,2025-08-02T12:25:25,,00:00:00,12800,50,,,,normal,0,/home/test_user6/stochsimsched,,,,,,,batch-cpu,None,00:00:00,2,,,0:15,,,2M,2,2,00:14:28,111104,256,00:00:00,128,00:00:00,,,billing=128;cpu=128;mem=2M;node=2,billing=256;cpu=256;node=2,,,SchedBackfill;StartReceived,,,
1013,1013,6510,test_user14,testing,test_user14-QJSS,10,2025-08-02T12:25:26,2025-08-02T12:25:32,2025-08-02T12:27:18,COMPLETED,0:0,1,system_testing,172800,2025-08-02T12:25:26,,00:00:00,81408,106,,,high,high,0,/home/test_user14/stochsimsched,,,,,,,batch-cpu,None,00:00:00,6,,,0:0,,,6M,6,6,00:00:06,2304,768,00:00:00,384,00:00:00,,,billing=384;cpu=384;mem=6M;node=6,billing=768;cpu=768;node=6,,,SchedMain;StartReceived,,,
1012,1012,6511,test_user13,testing,test_user13-g0Vo,10,2025-08-02T12:25:30,2025-08-02T12:44:06,2025-08-02T12:44:27,PREEMPTED,0:0,1,system_testing,86400,2025-08-02T12:25:30,,00:00:00,13440,21,,,,normal,0,/home/test_user13/stochsimsched,,,,,,,batch-cpu,None,00:00:00,5,,,0:15,,,5M,5,5,00:18:36,357120,640,00:00:00,320,00:00:00,,,billing=320;cpu=320;mem=5M;node=5,billing=640;cpu=640;node=5,,,SchedMain;StartReceived,,,
1007,1007,6512,test_user8,testing,test_user8-o46f,10,2025-08-02T12:25:32,2025-08-02T12:26:08,2025-08-02T12:27:26,COMPLETED,0:0,1,system_testing,172800,2025-08-02T12:25:32,,00:00:00,29952,78,,,high,high,0,/home/test_user8/stochsimsched,,,,,,,batch-cpu,None,00:00:00,3,,,0:0,,,3M,3,3,00:00:36,6912,384,00:00:00,192,00:00:00,,,billing=192;cpu=192;mem=3M;node=3,billing=384;cpu=384;node=3,,,SchedMain;StartReceived,,,
1001,1001,6513,test_user2,testing,test_user2-A4ad,10,2025-08-02T12:25:33,2025-08-02T12:42:53,2025-08-02T12:44:26,COMPLETED,0:0,1,system_testing,86400,2025-08-02T12:25:33,,00:00:00,23808,93,,,,normal,0,/home/test_user2/stochsimsched,,,,,,,batch-cpu,None,00:00:00,2,,,0:0,,,2M,2,2,00:17:20,133120,256,00:00:00,128,00:00:00,,,billing=128;cpu=128;mem=2M;node=2,billing=256;cpu=256;node=2,,,SchedBackfill;StartReceived,,,
1018,1018,6514,test_user19,testing,test_user19-oNwo,10,2025-08-02T12:25:34,2025-08-02T12:45:11,2025-08-02T12:46:55,COMPLETED,0:0,1,system_testing,86400,2025-08-02T12:25:34,,00:00:00,119808,104,,,,normal,0,/home/test_user19/stochsimsched,,,,,,,batch-cpu,None,00:00:00,9,,,0:0,,,9M,9,9,00:19:37,677952,1152,00:00:00,576,00:00:00,,,billing=576;cpu=576;mem=9M;node=9,billing=1152;cpu=1152;node=9,,,SchedMain;StartReceived,,,
1009,1009,6515,test_user10,testing,test_user10-FfUX,10,2025-08-02T12:25:35,2025-08-02T12:45:35,2025-08-02T12:47:08,COMPLETED,0:0,1,system_testing,86400,2025-08-02T12:25:35,,00:00:00,71424,93,,,,normal,0,/home/test_user10/stochsimsched,,,,,,,batch-cpu,None,00:00:00,6,,,0:0,,,6M,6,6,00:20:00,460800,768,00:00:00,384,00:00:00,,,billing=384;cpu=384;mem=6M;node=6,billing=768;cpu=768;node=6,,,SchedMain;StartReceived,,,
1011,1011,6516,test_user12,testing,test_user12-Q6rG,10,2025-08-02T12:25:35,2025-08-02T12:47:08,2025-08-02T12:48:25,COMPLETED,0:0,1,system_testing,86400,2025-08-02T12:25:35,,00:00:00,98560,77,,,,normal,0,/home/test_user12/stochsimsched,,,,,,,batch-cpu,None,00:00:00,10,,,0:0,,,10M,10,10,00:21:33,827520,1280,00:00:00,640,00:00:00,,,billing=640;cpu=640;mem=10M;node=10,billing=1280;cpu=1280;node=10,,,SchedMain;StartReceived,,,
1006,1006,6517,test_user7,testing,test_user7-Uyte,10,2025-08-02T12:25:36,2025-08-02T12:40:53,2025-08-02T12:42:32,COMPLETED,0:0,1,system_testing,86400,2025-08-02T12:25:36,,00:00:00,12672,99,,,,normal,0,/home/test_user7/stochsimsched,,,,,,,batch-cpu,None,00:00:00,1,,,0:0,,,1M,1,1,00:15:17,58688,128,00:00:00,64,00:00:00,,,billing=64;cpu=64;mem=1M;node=1,billing=128;cpu=128;node=1,,,SchedBackfill;StartReceived,,,
1017,1017,6518,test_user18,testing,test_user18-mZyx,10,2025-08-02T12:25:46,2025-08-02T12:45:53,2025-08-02T12:47:17,COMPLETED,0:0,1,system_testing,86400,2025-08-02T12:25:46,,00:00:00,53760,84,,,,normal,0,/home/test_user18/stochsimsched,,,,,,,batch-cpu,None,00:00:00,5,,,0:0,,,5M,5,5,00:20:07,386240,640,00:00:00,320,00:00:00,,,billing=320;cpu=320;mem=5M;node=5,billing=640;cpu=640;node=5,,,SchedBackfill;StartReceived,,,
1000,1000,6519,test_user1,testing,test_user1-YRrW,10,2025-08-02T12:25:48,2025-08-02T12:47:08,2025-08-02T12:49:11,COMPLETED,0:0,1,system_testing,86400,2025-08-02T12:25:48,,00:00:00,62976,123,,,,normal,0,/home/test_user1/stochsimsched,,,,,,,batch-cpu,None,00:00:00,4,,,0:0,,,4M,4,4,00:21:20,327680,512,00:00:00,256,00:00:00,,,billing=256;cpu=256;mem=4M;node=4,billing=512;cpu=512;node=4,,,SchedMain;StartReceived,,,
1002,1002,6520,test_user3,testing,test_user3-ehqM,10,2025-08-02T12:25:52,2025-08-02T12:47:17,2025-08-02T12:49:03,COMPLETED,0:0,1,system_testing,86400,2025-08-02T12:25:52,,00:00:00,81408,106,,,,normal,0,/home/test_user3/stochsimsched,,,,,,,batch-cpu,None,00:00:00,6,,,0:0,,,6M,6,6,00:21:25,493440,768,00:00:00,384,00:00:00,,,billing=384;cpu=384;mem=6M;node=6,billing=768;cpu=768;node=6,,,SchedMain;StartReceived,,,
1004,1004,6521,test_user5,testing,test_user5-X4BX,10,2025-08-02T12:25:53,2025-08-02T12:48:25,2025-08-02T12:50:19,COMPLETED,0:0,1,system_testing,86400,2025-08-02T12:25:53,,00:00:00,116736,114,,,,normal,0,/home/test_user5/stochsimsched,,,,,,,batch-cpu,None,00:00:00,8,,,0:0,,,8M,8,8,00:22:32,692224,1024,00:00:00,512,00:00:00,,,billing=512;cpu=512;mem=8M;node=8,billing=1024;cpu=1024;node=8,,,SchedMain;StartReceived,,,
1008,1008,6522,test_user9,testing,test_user9-t6mK,10,2025-08-02T12:26:01,2025-08-02T12:49:03,2025-08-02T12:50:45,COMPLETED,0:0,1,system_testing,86400,2025-08-02T12:26:01,,00:00:00,52224,102,,,,normal,0,/home/test_user9/stochsimsched,,,,,,,batch-cpu,None,00:00:00,4,,,0:0,,,4M,4,4,00:23:02,353792,512,00:00:00,256,00:00:00,,,billing=256;cpu=256;mem=4M;node=4,billing=512;cpu=512;node=4,,,SchedMain;StartReceived,,,
1003,1003,6523,test_user4,testing,test_user4-xsUi,10,2025-08-02T12:26:05,2025-08-02T12:49:03,2025-08-02T12:51:04,COMPLETED,0:0,1,system_testing,86400,2025-08-02T12:26:05,,00:00:00,15488,121,,,,normal,0,/home/test_user4/stochsimsched,,,,,,,batch-cpu,None,00:00:00,1,,,0:0,,,1M,1,1,00:22:58,88192,128,00:00:00,64,00:00:00,,,billing=64;cpu=64;mem=1M;node=1,billing=128;cpu=128;node=1,,,SchedMain;StartReceived,,,
1013,1013,6524,test_user14,testing,test_user14-bG08,10,2025-08-02T12:26:16,2025-08-02T12:49:03,2025-08-02T12:50:17,COMPLETED,0:0,1,system_testing,86400,2025-08-02T12:26:16,,00:00:00,28416,74,,,,normal,0,/home/test_user14/stochsimsched,,,,,,,batch-cpu,None,00:00:00,3,,,0:0,,,3M,3,3,00:22:47,262464,384,00:00:00,192,00:00:00,,,billing=192;cpu=192;mem=3M;node=3,billing=384;cpu=384;node=3,,,SchedMain;StartReceived,,,
1015,1015,6525,test_user16,testing,test_user16-rfLv,10,2025-08-02T12:26:17,2025-08-02T12:50:19,2025-08-02T12:51:23,COMPLETED,0:0,1,system_testing,86400,2025-08-02T12:26:17,,00:00:00,49152,64,,,,normal,0,/home/test_user16/stochsimsched,,,,,,,batch-cpu,None,00:00:00,6,,,0:0,,,6M,6,6,00:24:02,553728,768,00:00:00,384,00:00:00,,,billing=384;cpu=384;mem=6M;node=6,billing=768;cpu=768;node=6,,,SchedMain;StartReceived,,,
1011,1011,6526,test_user12,testing,test_user12-nnBy,10,2025-08-02T12:26:19,2025-08-02T12:49:23,2025-08-02T12:50:38,COMPLETED,0:0,1,system_testing,86400,2025-08-02T12:26:19,,00:00:00,38400,75,,,,normal,0,/home/test_user12/stochsimsched,,,,,,,batch-cpu,None,00:00:00,4,,,0:0,,,4M,4,4,00:23:04,354304,512,00:00:00,256,00:00:00,,,billing=256;cpu=256;mem=4M;node=4,billing=512;cpu=512;node=4,,,SchedBackfill;StartReceived,,,
1016,1016,6527,test_user17,testing,test_user17-LnD1,10,2025-08-02T12:26:22,2025-08-02T12:50:46,2025-08-02T12:52:31,COMPLETED,0:0,1,system_testing,86400,2025-08-02T12:26:22,,00:00:00,120960,105,,,,normal,0,/home/test_user17/stochsimsched,,,,,,,batch-cpu,None,00:00:00,9,,,0:0,,,9M,9,9,00:24:24,843264,1152,00:00:00,576,00:00:00,,,billing=576;cpu=576;mem=9M;node=9,billing=1152;cpu=1152;node=9,,,SchedMain;StartReceived,,,
1014,1014,6528,test_user15,testing,test_user15-Xkoa,10,2025-08-02T12:26:25,2025-08-02T12:51:23,2025-08-02T12:53:21,COMPLETED,0:0,1,system_testing,86400,2025-08-02T12:26:25,,00:00:00,135936,118,,,,normal,0,/home/test_user15/stochsimsched,,,,,,,batch-cpu,None,00:00:00,9,,,0:0,,,9M,9,9,00:24:58,862848,1152,00:00:00,576,00:00:00,,,billing=576;cpu=576;mem=9M;node=9,billing=1152;cpu=1152;node=9,,,SchedMain;StartReceived,,,
1001,1001,6529,test_user2,testing,test_user2-NRJW,10,2025-08-02T12:26:26,2025-08-02T12:52:31,2025-08-02T12:53:41,COMPLETED,0:0,1,system_testing,86400,2025-08-02T12:26:26,,00:00:00,71680,70,,,,normal,0,/home/test_user2/stochsimsched,,,,,,,batch-cpu,None,00:00:00,8,,,0:0,,,8M,8,8,00:26:05,801280,1024,00:00:00,512,00:00:00,,,billing=512;cpu=512;mem=8M;node=8,billing=1024;cpu=1024;node=8,,,SchedMain;StartReceived,,,
1012,1012,6530,test_user13,testing,test_user13-XRZD,10,2025-08-02T12:26:28,2025-08-02T12:53:21,2025-08-02T12:54:43,COMPLETED,0:0,1,system_testing,86400,2025-08-02T12:26:28,,00:00:00,73472,82,,,,normal,0,/home/test_user13/stochsimsched,,,,,,,batch-cpu,None,00:00:00,7,,,0:0,,,7M,7,7,00:26:53,722624,896,00:00:00,448,00:00:00,,,billing=448;cpu=448;mem=7M;node=7,billing=896;cpu=896;node=7,,,SchedMain;StartReceived,,,
1007,1007,6531,test_user8,testing,test_user8-kWv1,10,2025-08-02T12:26:28,2025-08-02T12:26:32,2025-08-02T12:28:20,COMPLETED,0:0,1,system_testing,172800,2025-08-02T12:26:28,,00:00:00,82944,108,,,high,high,0,/home/test_user8/stochsimsched,,,,,,,batch-cpu,None,00:00:00,6,,,0:0,,,6M,6,6,00:00:04,1536,768,00:00:00,384,00:00:00,,,billing=384;cpu=384;mem=6M;node=6,billing=768;cpu=768;node=6,,,SchedMain;StartReceived,,,
1018,1018,6532,test_user19,testing,test_user19-Xyeg,10,2025-08-02T12:26:28,2025-08-02T12:53:41,2025-08-02T12:55:05,COMPLETED,0:0,1,system_testing,86400,2025-08-02T12:26:28,,00:00:00,75264,84,,,,normal,0,/home/test_user19/stochsimsched,,,,,,,batch-cpu,None,00:00:00,7,,,0:0,,,7M,7,7,00:27:13,731584,896,00:00:00,448,00:00:00,,,billing=448;cpu=448;mem=7M;node=7,billing=896;cpu=896;node=7,,,SchedMain;StartReceived,,,
