UID|GID|JobIDRaw|Group|Account|JobName|TimelimitRaw|Submit|Start|End|State|ExitCode|ReservationId|Reservation|Priority|Eligible|Constraints|SystemCPU|CPUTimeRAW|ElapsedRaw|Layout|NTasks|QOSREQ|QOS|Restarts|WorkDir|ConsumedEnergyRaw|FailedNode|AveDiskRead|AveDiskWrite|MaxDiskRead|MaxDiskWrite|Partition|Reason|Suspended|AllocNodes|AveRSS|MaxRSS|DerivedExitCode|AveVMSize|MaxVMSize|ReqMem|ReqNodes|NNodes|Planned|PlannedCPURAW|NCPUS|UserCPU|ReqCPUS|TotalCPU|TRESUsageInTot|TRESUsageOutTot|ReqTRES|AllocTRES|TRESUsageInMax|TRESUsageOutMax|Flags|Comment|SystemComment|AdminComment
||4471.extern||testing|extern||2025-07-31T10:08:49|2025-07-31T10:08:49|2025-07-31T10:08:53|COMPLETED|0:0||||2025-07-31T10:08:49||00:00:00|1536|4|Unknown|3|||||0||||||||00:00:00|3|||||||3|3|||384|00:00:00|384|00:00:00||||billing=384,cpu=384,node=3||||||
||4471.0||testing|mpicatnap||2025-07-31T10:08:49|2025-07-31T10:08:49|2025-07-31T10:08:53|CANCELLED|0:15||||2025-07-31T10:08:49||00:00:00|768|4|Block|192|||||0||||||||00:00:00|3|||||||3|3|||192|00:00:00|192|00:00:00||||cpu=192,mem=0,node=3||||||
1011|1011|4472|test_user12|testing|test_user12-9eCs|5|2025-07-31T09:50:18|2025-07-31T10:09:19|2025-07-31T10:11:27|COMPLETED|0:0|1|system_testing|86400|2025-07-31T09:50:18||00:00:00|32768|128||||normal|0|/home/test_user12/stochsimsched|||||||batch-cpu|None|00:00:00|2|||0:0|||2M|2|2|00:19:01|146048|256|00:00:00|128|00:00:00|||billing=128,cpu=128,mem=2M,node=2|billing=256,cpu=256,node=2|||SchedBackfill,StartReceived|||
||4472.batch||testing|batch||2025-07-31T10:09:19|2025-07-31T10:09:19|2025-07-31T10:11:27|COMPLETED|0:0||||2025-07-31T10:09:19||00:00:00|8192|128|Unknown|1|||||0||||||||00:00:00|1|||||||1|1|||64|00:00:00|64|00:00:00||||cpu=64,mem=0,node=1||||||
||4472.extern||testing|extern||2025-07-31T10:09:19|2025-07-31T10:09:19|2025-07-31T10:11:27|COMPLETED|0:0||||2025-07-31T10:09:19||00:00:00|32768|128|Unknown|2|||||0||||||||00:00:00|2|||||||2|2|||256|00:00:00|256|00:00:00||||billing=256,cpu=256,node=2||||||
||4472.0||testing|mpicatnap||2025-07-31T10:09:19|2025-07-31T10:09:19|2025-07-31T10:11:27|COMPLETED|0:0||||2025-07-31T10:09:19||00:00:00|16384|128|Block|128|||||0||||||||00:00:00|2|||||||2|2|||128|00:00:00|128|00:00:00||||cpu=128,mem=0,node=2||||||
1001|1001|4473|test_user2|testing|test_user2-RMP9|8|2025-07-31T09:50:18|2025-07-31T10:14:13|2025-07-31T10:15:25|PREEMPTED|0:0|1|system_testing|86400|2025-07-31T09:50:19||00:00:00|92160|72||||normal|0|/home/test_user2/stochsimsched|||||||batch-cpu|None|00:00:00|10|||0:15|||10M|10|10|00:23:54|917760|1280|00:00:00|640|00:00:00|||billing=640,cpu=640,mem=10M,node=10|billing=1280,cpu=1280,node=10|||SchedMain,StartReceived|||
||4473.batch||testing|batch||2025-07-31T10:14:13|2025-07-31T10:14:13|2025-07-31T10:15:27|CANCELLED|0:15||||2025-07-31T10:14:13||00:00:00|4736|74|Unknown|1|||||0||||||||00:00:00|1|||||||1|1|||64|00:00:00|64|00:00:00||||cpu=64,mem=0,node=1||||||
||4473.extern||testing|extern||2025-07-31T10:14:13|2025-07-31T10:14:13|2025-07-31T10:15:28|COMPLETED|0:0||||2025-07-31T10:14:13||00:00:00|96000|75|Unknown|10|||||0||||||||00:00:00|10|||||||10|10|||1280|00:00:00|1280|00:00:00||||billing=1280,cpu=1280,node=10||||||
||4473.0||testing|mpicatnap||2025-07-31T10:14:13|2025-07-31T10:14:13|2025-07-31T10:15:28|CANCELLED|0:15||||2025-07-31T10:14:13||00:00:00|48000|75|Block|640|||||0||||||||00:00:00|10|||||||10|10|||640|00:00:00|640|00:00:00||||cpu=640,mem=0,node=10||||||
