UID,GID,JobIDRaw,Group,Account,JobName,TimelimitRaw,Submit,Start,End,State,ExitCode,ReservationId,Reservation,Priority,Eligible,Constraints,SystemCPU,CPUTimeRAW,ElapsedRaw,Layout,NTasks,QOSREQ,QOS,Restarts,WorkDir,ConsumedEnergyRaw,FailedNode,AveDiskRead,AveDiskWrite,MaxDiskRead,MaxDiskWrite,Partition,Reason,Suspended,AllocNodes,AveRSS,MaxRSS,DerivedExitCode,AveVMSize,MaxVMSize,ReqMem,ReqNodes,NNodes,Planned,PlannedCPURAW,NCPUS,UserCPU,ReqCPUS,TotalCPU,TRESUsageInTot,TRESUsageOutTot,ReqTRES,AllocTRES,TRESUsageInMax,TRESUsageOutMax,Flags,Comment,SystemComment,AdminComment
1001,1001,5696,test_user2,testing,test_user2-2HIz,10,2025-08-01T19:04:50,2025-08-01T20:20:01,2025-08-01T20:30:07,TIMEOUT,0:0,1,system_testing,86400,2025-08-01T19:04:50,,00:00:00,775680,606,,,,normal,0,/home/test_user2/stochsimsched,,,,,,,batch-cpu,None,00:00:00,10,,,0:15,,,10M,10,10,01:15:11,2887040,1280,00:00:00,640,00:00:00,,,billing=640;cpu=640;mem=10M;node=10,billing=1280;cpu=1280;node=10,,,SchedMain;StartReceived,,,
1000,1000,5697,test_user1,testing,test_user1-gZMY,4,2025-08-01T19:04:50,2025-08-01T20:23:07,2025-08-01T20:27:07,TIMEOUT,0:0,1,system_testing,86400,2025-08-01T19:04:50,,00:00:00,184320,240,,,,normal,0,/home/test_user1/stochsimsched,,,,,,,batch-cpu,None,00:00:00,6,,,0:0,,,6M,6,6,01:18:17,1803648,768,00:00:00,384,00:00:00,,,billing=384;cpu=384;mem=6M;node=6,billing=768;cpu=768;node=6,,,SchedMain;StartReceived,,,
1008,1008,5700,test_user9,testing,test_user9-YMmO,10,2025-08-01T19:04:51,2025-08-01T20:23:41,2025-08-01T20:31:45,COMPLETED,0:0,1,system_testing,86400,2025-08-01T19:04:51,,00:00:00,247808,484,,,,normal,0,/home/test_user9/stochsimsched,,,,,,,batch-cpu,None,00:00:00,4,,,0:0,,,4M,4,4,01:18:50,1210880,512,00:00:00,256,00:00:00,,,billing=256;cpu=256;mem=4M;node=4,billing=512;cpu=512;node=4,,,SchedMain;StartReceived,,,
1007,1007,5701,test_user8,testing,test_user8-rvBU,10,2025-08-01T19:04:51,2025-08-01T20:27:10,2025-08-01T20:33:32,COMPLETED,0:0,1,system_testing,86400,2025-08-01T19:04:51,,00:00:00,146688,382,,,,normal,0,/home/test_user8/stochsimsched,,,,,,,batch-cpu,None,00:00:00,3,,,0:0,,,3M,3,3,01:22:19,948288,384,00:00:00,192,00:00:00,,,billing=192;cpu=192;mem=3M;node=3,billing=384;cpu=384;node=3,,,SchedMain;StartReceived,,,
1002,1002,5702,test_user3,testing,test_user3-nkOS,6,2025-08-01T19:06:00,2025-08-01T20:27:10,2025-08-01T20:33:37,TIMEOUT,0:0,1,system_testing,86400,2025-08-01T19:06:00,,00:00:00,148608,387,,,,normal,0,/home/test_user3/stochsimsched,,,,,,,batch-cpu,None,00:00:00,3,,,0:15,,,3M,3,3,01:21:10,935040,384,00:00:00,192,00:00:00,,,billing=192;cpu=192;mem=3M;node=3,billing=384;cpu=384;node=3,,,SchedMain;StartReceived,,,
1005,1005,5703,test_user6,testing,test_user6-imch,8,2025-08-01T19:06:12,2025-08-01T19:06:16,2025-08-01T19:13:08,COMPLETED,0:0,1,system_testing,172800,2025-08-01T19:06:12,,00:00:00,316416,412,,,high,high,0,/home/test_user6/stochsimsched,,,,,,,batch-cpu,None,00:00:00,6,,,0:0,,,6M,6,6,00:00:04,1536,768,00:00:00,384,00:00:00,,,billing=384;cpu=384;mem=6M;node=6,billing=768;cpu=768;node=6,,,SchedMain;StartReceived,,,
1016,1016,5704,test_user17,testing,test_user17-QmTu,1,2025-08-01T19:06:14,2025-08-01T20:30:10,2025-08-01T20:31:37,TIMEOUT,0:0,1,system_testing,86400,2025-08-01T19:06:14,,00:00:00,77952,87,,,,normal,0,/home/test_user17/stochsimsched,,,,,,,batch-cpu,None,00:00:00,7,,,0:15,,,7M,7,7,01:23:56,2256128,896,00:00:00,448,00:00:00,,,billing=448;cpu=448;mem=7M;node=7,billing=896;cpu=896;node=7,,,SchedMain;StartReceived,,,
1012,1012,5683,test_user13,testing,test_user13-g19S,8,2025-08-01T19:06:16,2025-08-01T20:42:01,2025-08-01T20:44:55,COMPLETED,0:0,1,system_testing,86400,2025-08-01T19:08:17,,00:00:00,111360,174,,,,normal,1,/home/test_user13/stochsimsched,,,,,,,batch-cpu,BeginTime,00:00:00,5,,,0:15,,,5M,5,5,01:33:44,1799680,640,00:00:00,320,00:00:00,,,billing=320;cpu=320;mem=5M;node=5,billing=640;cpu=640;node=5,,,SchedMain;StartReceived,,,
1000,1000,5705,test_user1,testing,test_user1-E0aS,10,2025-08-01T19:06:21,2025-08-01T20:31:41,2025-08-01T20:34:06,COMPLETED,0:0,1,system_testing,86400,2025-08-01T19:06:21,,00:00:00,92800,145,,,,normal,0,/home/test_user1/stochsimsched,,,,,,,batch-cpu,None,00:00:00,5,,,0:0,,,5M,5,5,01:25:20,1638400,640,00:00:00,320,00:00:00,,,billing=320;cpu=320;mem=5M;node=5,billing=640;cpu=640;node=5,,,SchedMain;StartReceived,,,
1012,1012,5706,test_user13,testing,test_user13-5qEa,5,2025-08-01T19:06:31,2025-08-01T20:33:10,2025-08-01T20:35:39,COMPLETED,0:0,1,system_testing,86400,2025-08-01T19:06:31,,00:00:00,133504,149,,,,normal,0,/home/test_user13/stochsimsched,,,,,,,batch-cpu,None,00:00:00,7,,,0:0,,,7M,7,7,01:26:39,2329152,896,00:00:00,448,00:00:00,,,billing=448;cpu=448;mem=7M;node=7,billing=896;cpu=896;node=7,,,SchedMain;StartReceived,,,
1007,1007,5708,test_user8,testing,test_user8-krc5,7,2025-08-01T19:06:53,2025-08-01T20:33:40,2025-08-01T20:37:56,COMPLETED,0:0,1,system_testing,86400,2025-08-01T19:06:53,,00:00:00,196608,256,,,,normal,0,/home/test_user8/stochsimsched,,,,,,,batch-cpu,None,00:00:00,6,,,0:0,,,6M,6,6,01:26:47,1999488,768,00:00:00,384,00:00:00,,,billing=384;cpu=384;mem=6M;node=6,billing=768;cpu=768;node=6,,,SchedMain;StartReceived,,,
1013,1013,5709,test_user14,testing,test_user14-YQM3,8,2025-08-01T19:07:14,2025-08-01T20:34:06,2025-08-01T20:42:00,COMPLETED,0:0,1,system_testing,86400,2025-08-01T19:07:14,,00:00:00,364032,474,,,,normal,0,/home/test_user14/stochsimsched,,,,,,,batch-cpu,None,00:00:00,6,,,0:0,,,6M,6,6,01:26:52,2001408,768,00:00:00,384,00:00:00,,,billing=384;cpu=384;mem=6M;node=6,billing=768;cpu=768;node=6,,,SchedMain;StartReceived,,,
1008,1008,5710,test_user9,testing,test_user9-y0g8,3,2025-08-01T19:07:34,2025-08-01T19:46:06,2025-08-01T19:49:06,TIMEOUT,0:0,1,system_testing,86400,2025-08-01T19:07:34,,00:00:00,92160,180,,,,normal,0,/home/test_user9/stochsimsched,,,,,,,batch-cpu,None,00:00:00,4,,,0:15,,,4M,4,4,00:38:32,591872,512,00:00:00,256,00:00:00,,,billing=256;cpu=256;mem=4M;node=4,billing=512;cpu=512;node=4,,,SchedBackfill;StartReceived,,,
1010,1010,5711,test_user11,testing,test_user11-GJWB,4,2025-08-01T19:07:37,2025-08-01T20:36:38,2025-08-01T20:39:13,COMPLETED,0:0,1,system_testing,86400,2025-08-01T19:07:37,,00:00:00,158720,155,,,,normal,0,/home/test_user11/stochsimsched,,,,,,,batch-cpu,None,00:00:00,8,,,0:0,,,8M,8,8,01:29:01,2734592,1024,00:00:00,512,00:00:00,,,billing=512;cpu=512;mem=8M;node=8,billing=1024;cpu=1024;node=8,,,SchedMain;StartReceived,,,
1017,1017,5712,test_user18,testing,test_user18-kre9,3,2025-08-01T19:07:37,2025-08-01T20:39:41,2025-08-01T20:41:54,COMPLETED,0:0,1,system_testing,86400,2025-08-01T19:07:37,,00:00:00,153216,133,,,,normal,0,/home/test_user18/stochsimsched,,,,,,,batch-cpu,None,00:00:00,9,,,0:0,,,9M,9,9,01:32:04,3181824,1152,00:00:00,576,00:00:00,,,billing=576;cpu=576;mem=9M;node=9,billing=1152;cpu=1152;node=9,,,SchedMain;StartReceived,,,
1001,1001,5713,test_user2,testing,test_user2-fJ6L,4,2025-08-01T19:07:39,2025-08-01T20:12:37,2025-08-01T20:15:45,COMPLETED,0:0,1,system_testing,86400,2025-08-01T19:07:39,,00:00:00,72192,188,,,,normal,0,/home/test_user2/stochsimsched,,,,,,,batch-cpu,None,00:00:00,3,,,0:0,,,3M,3,3,01:04:58,748416,384,00:00:00,192,00:00:00,,,billing=192;cpu=192;mem=3M;node=3,billing=384;cpu=384;node=3,,,SchedBackfill;StartReceived,,,
1005,1005,5714,test_user6,testing,test_user6-S0ya,10,2025-08-01T19:07:44,2025-08-01T20:41:54,2025-08-01T20:48:36,COMPLETED,0:0,1,system_testing,86400,2025-08-01T19:07:44,,00:00:00,463104,402,,,,normal,0,/home/test_user6/stochsimsched,,,,,,,batch-cpu,None,00:00:00,9,,,0:0,,,9M,9,9,01:34:10,3254400,1152,00:00:00,576,00:00:00,,,billing=576;cpu=576;mem=9M;node=9,billing=1152;cpu=1152;node=9,,,SchedMain;StartReceived,,,
1000,1000,5715,test_user1,testing,test_user1-sVpG,9,2025-08-01T19:07:56,2025-08-01T19:08:00,2025-08-01T19:16:07,COMPLETED,0:0,1,system_testing,172800,2025-08-01T19:07:56,,00:00:00,623360,487,,,high,high,0,/home/test_user1/stochsimsched,,,,,,,batch-cpu,None,00:00:00,10,,,0:0,,,10M,10,10,00:00:04,2560,1280,00:00:00,640,00:00:00,,,billing=640;cpu=640;mem=10M;node=10,billing=1280;cpu=1280;node=10,,,SchedMain;StartReceived,,,
1019,1019,5686,test_user20,testing,test_user20-VwHn,6,2025-08-01T19:08:00,2025-08-01T20:54:10,2025-08-01T20:59:43,COMPLETED,0:0,1,system_testing,86400,2025-08-01T19:10:01,,00:00:00,213120,333,,,,normal,1,/home/test_user20/stochsimsched,,,,,,,batch-cpu,BeginTime,00:00:00,5,,,0:15,,,5M,5,5,01:44:09,1999680,640,00:00:00,320,00:00:00,,,billing=320;cpu=320;mem=5M;node=5,billing=640;cpu=640;node=5,,,SchedBackfill;StartReceived,,,
1015,1015,5687,test_user16,testing,test_user16-EOr2,6,2025-08-01T19:08:00,2025-08-01T20:59:53,2025-08-01T21:02:39,COMPLETED,0:0,1,system_testing,86400,2025-08-01T19:10:01,,00:00:00,127488,166,,,,normal,1,/home/test_user16/stochsimsched,,,,,,,batch-cpu,BeginTime,00:00:00,6,,,0:15,,,6M,6,6,01:49:52,2531328,768,00:00:00,384,00:00:00,,,billing=384;cpu=384;mem=6M;node=6,billing=768;cpu=768;node=6,,,SchedMain;StartReceived,,,
1004,1004,5716,test_user5,testing,test_user5-ziBN,1,2025-08-01T19:08:23,2025-08-01T19:13:40,2025-08-01T19:15:06,TIMEOUT,0:0,1,system_testing,172800,2025-08-01T19:08:23,,00:00:00,99072,86,,,high,high,0,/home/test_user5/stochsimsched,,,,,,,batch-cpu,None,00:00:00,9,,,0:15,,,9M,9,9,00:05:17,182592,1152,00:00:00,576,00:00:00,,,billing=576;cpu=576;mem=9M;node=9,billing=1152;cpu=1152;node=9,,,SchedMain;StartReceived,,,
1006,1006,5717,test_user7,testing,test_user7-P6tO,5,2025-08-01T19:08:25,2025-08-01T20:48:37,2025-08-01T20:53:37,TIMEOUT,0:0,1,system_testing,86400,2025-08-01T19:08:25,,00:00:00,384000,300,,,,normal,0,/home/test_user7/stochsimsched,,,,,,,batch-cpu,None,00:00:00,10,,,0:15,,,10M,10,10,01:40:12,3847680,1280,00:00:00,640,00:00:00,,,billing=640;cpu=640;mem=10M;node=10,billing=1280;cpu=1280;node=10,,,SchedMain;StartReceived,,,
1003,1003,5719,test_user4,testing,test_user4-DX0b,9,2025-08-01T19:08:42,2025-08-01T20:40:09,2025-08-01T20:49:35,TIMEOUT,0:0,1,system_testing,86400,2025-08-01T19:08:42,,00:00:00,72448,566,,,,normal,0,/home/test_user4/stochsimsched,,,,,,,batch-cpu,None,00:00:00,1,,,0:0,,,1M,1,1,01:31:27,351168,128,00:00:00,64,00:00:00,,,billing=64;cpu=64;mem=1M;node=1,billing=128;cpu=128;node=1,,,SchedBackfill;StartReceived,,,
1016,1016,5720,test_user17,testing,test_user17-UqE0,1,2025-08-01T19:08:48,2025-08-01T20:45:09,2025-08-01T20:46:37,TIMEOUT,0:0,1,system_testing,86400,2025-08-01T19:08:48,,00:00:00,90112,88,,,,normal,0,/home/test_user17/stochsimsched,,,,,,,batch-cpu,None,00:00:00,8,,,0:15,,,8M,8,8,01:36:21,2959872,1024,00:00:00,512,00:00:00,,,billing=512;cpu=512;mem=8M;node=8,billing=1024;cpu=1024;node=8,,,SchedBackfill;StartReceived,,,
1009,1009,5721,test_user10,testing,test_user10-8JFB,4,2025-08-01T19:08:53,2025-08-01T19:09:05,2025-08-01T19:11:59,COMPLETED,0:0,1,system_testing,86400,2025-08-01T19:08:53,,00:00:00,22272,174,,,,normal,0,/home/test_user10/stochsimsched,,,,,,,batch-cpu,None,00:00:00,1,,,0:0,,,1M,1,1,00:00:12,768,128,00:00:00,64,00:00:00,,,billing=64;cpu=64;mem=1M;node=1,billing=128;cpu=128;node=1,,,SchedBackfill;StartReceived,,,
1007,1007,5722,test_user8,testing,test_user8-MEIq,1,2025-08-01T19:08:55,2025-08-01T20:49:59,2025-08-01T20:51:07,TIMEOUT,0:0,1,system_testing,86400,2025-08-01T19:08:55,,00:00:00,87040,68,,,,normal,0,/home/test_user8/stochsimsched,,,,,,,batch-cpu,None,00:00:00,10,,,0:15,,,10M,10,10,01:41:04,3880960,1280,00:00:00,640,00:00:00,,,billing=640;cpu=640;mem=10M;node=10,billing=1280;cpu=1280;node=10,,,SchedMain;StartReceived,,,
1008,1008,5723,test_user9,testing,test_user9-I8Gz,5,2025-08-01T19:08:58,2025-08-01T20:51:10,2025-08-01T20:53:26,COMPLETED,0:0,1,system_testing,86400,2025-08-01T19:08:58,,00:00:00,104448,136,,,,normal,0,/home/test_user9/stochsimsched,,,,,,,batch-cpu,None,00:00:00,6,,,0:0,,,6M,6,6,01:42:12,2354688,768,00:00:00,384,00:00:00,,,billing=384;cpu=384;mem=6M;node=6,billing=768;cpu=768;node=6,,,SchedMain;StartReceived,,,
1014,1014,5724,test_user15,testing,test_user15-T0rL,10,2025-08-01T19:09:00,2025-08-01T20:53:26,2025-08-01T21:01:18,COMPLETED,0:0,1,system_testing,86400,2025-08-01T19:09:00,,00:00:00,302080,472,,,,normal,0,/home/test_user15/stochsimsched,,,,,,,batch-cpu,None,00:00:00,5,,,0:0,,,5M,5,5,01:44:26,2005120,640,00:00:00,320,00:00:00,,,billing=320;cpu=320;mem=5M;node=5,billing=640;cpu=640;node=5,,,SchedMain;StartReceived,,,
1019,1019,5725,test_user20,testing,test_user20-ip0U,5,2025-08-01T19:09:01,2025-08-01T20:53:41,2025-08-01T20:56:18,COMPLETED,0:0,1,system_testing,86400,2025-08-01T19:09:01,,00:00:00,200960,157,,,,normal,0,/home/test_user20/stochsimsched,,,,,,,batch-cpu,None,00:00:00,10,,,0:0,,,10M,10,10,01:44:40,4019200,1280,00:00:00,640,00:00:00,,,billing=640;cpu=640;mem=10M;node=10,billing=1280;cpu=1280;node=10,,,SchedMain;StartReceived,,,
1011,1011,5727,test_user12,testing,test_user12-xoNw,8,2025-08-01T19:09:22,2025-08-01T20:56:18,2025-08-01T21:00:46,COMPLETED,0:0,1,system_testing,86400,2025-08-01T19:09:22,,00:00:00,240128,268,,,,normal,0,/home/test_user12/stochsimsched,,,,,,,batch-cpu,None,00:00:00,7,,,0:0,,,7M,7,7,01:46:56,2874368,896,00:00:00,448,00:00:00,,,billing=448;cpu=448;mem=7M;node=7,billing=896;cpu=896;node=7,,,SchedMain;StartReceived,,,
1001,1001,5728,test_user2,testing,test_user2-mS8e,3,2025-08-01T19:09:39,2025-08-01T20:04:07,2025-08-01T20:07:07,TIMEOUT,0:0,1,system_testing,86400,2025-08-01T19:09:39,,00:00:00,92160,180,,,,normal,0,/home/test_user2/stochsimsched,,,,,,,batch-cpu,None,00:00:00,4,,,0:0,,,4M,4,4,00:54:28,836608,512,00:00:00,256,00:00:00,,,billing=256;cpu=256;mem=4M;node=4,billing=512;cpu=512;node=4,,,SchedBackfill;StartReceived,,,
1010,1010,5729,test_user11,testing,test_user11-I9lB,4,2025-08-01T19:09:57,2025-08-01T20:40:39,2025-08-01T20:44:43,TIMEOUT,0:0,1,system_testing,86400,2025-08-01T19:09:57,,00:00:00,93696,244,,,,normal,0,/home/test_user11/stochsimsched,,,,,,,batch-cpu,None,00:00:00,3,,,0:0,,,3M,3,3,01:30:42,1044864,384,00:00:00,192,00:00:00,,,billing=192;cpu=192;mem=3M;node=3,billing=384;cpu=384;node=3,,,SchedBackfill;StartReceived,,,
1017,1017,5730,test_user18,testing,test_user18-uLSO,8,2025-08-01T19:10:06,2025-08-01T21:00:46,2025-08-01T21:05:34,COMPLETED,0:0,1,system_testing,86400,2025-08-01T19:10:06,,00:00:00,258048,288,,,,normal,0,/home/test_user18/stochsimsched,,,,,,,batch-cpu,None,00:00:00,7,,,0:0,,,7M,7,7,01:50:40,2974720,896,00:00:00,448,00:00:00,,,billing=448;cpu=448;mem=7M;node=7,billing=896;cpu=896;node=7,,,SchedMain;StartReceived,,,
1002,1002,5731,test_user3,testing,test_user3-EHnU,9,2025-08-01T19:10:07,2025-08-01T21:01:41,2025-08-01T21:04:42,COMPLETED,0:0,1,system_testing,86400,2025-08-01T19:10:07,,00:00:00,139008,181,,,,normal,0,/home/test_user3/stochsimsched,,,,,,,batch-cpu,None,00:00:00,6,,,0:0,,,6M,6,6,01:51:34,2570496,768,00:00:00,384,00:00:00,,,billing=384;cpu=384;mem=6M;node=6,billing=768;cpu=768;node=6,,,SchedMain;StartReceived,,,
1003,1003,5732,test_user4,testing,test_user4-vUPW,3,2025-08-01T19:10:26,2025-08-01T21:07:14,2025-08-01T21:09:56,COMPLETED,0:0,1,system_testing,86400,2025-08-01T19:10:26,,00:00:00,186624,162,,,,normal,0,/home/test_user4/stochsimsched,,,,,,,batch-cpu,None,00:00:00,9,,,0:0,,,9M,9,9,01:56:48,4036608,1152,00:00:00,576,00:00:00,,,billing=576;cpu=576;mem=9M;node=9,billing=1152;cpu=1152;node=9,,,SchedMain;StartReceived,,,
1015,1015,5733,test_user16,testing,test_user16-qbCK,6,2025-08-01T19:10:33,2025-08-01T21:02:40,2025-08-01T21:05:48,COMPLETED,0:0,1,system_testing,86400,2025-08-01T19:10:33,,00:00:00,96256,188,,,,normal,0,/home/test_user16/stochsimsched,,,,,,,batch-cpu,None,00:00:00,4,,,0:0,,,4M,4,4,01:52:07,1722112,512,00:00:00,256,00:00:00,,,billing=256;cpu=256;mem=4M;node=4,billing=512;cpu=512;node=4,,,SchedBackfill;StartReceived,,,
1004,1004,5734,test_user5,testing,test_user5-J0H3,6,2025-08-01T19:10:40,2025-08-01T21:07:40,2025-08-01T21:14:07,TIMEOUT,0:0,1,system_testing,86400,2025-08-01T19:10:40,,00:00:00,297216,387,,,,normal,0,/home/test_user5/stochsimsched,,,,,,,batch-cpu,None,00:00:00,6,,,0:15,,,6M,6,6,01:57:00,2695680,768,00:00:00,384,00:00:00,,,billing=384;cpu=384;mem=6M;node=6,billing=768;cpu=768;node=6,,,SchedMain;StartReceived,,,
1013,1013,5735,test_user14,testing,test_user14-M2lQ,7,2025-08-01T19:10:44,2025-08-01T19:15:10,2025-08-01T19:18:54,COMPLETED,0:0,1,system_testing,172800,2025-08-01T19:10:44,,00:00:00,114688,224,,,high,high,0,/home/test_user14/stochsimsched,,,,,,,batch-cpu,None,00:00:00,4,,,0:0,,,4M,4,4,00:04:26,68096,512,00:00:00,256,00:00:00,,,billing=256;cpu=256;mem=4M;node=4,billing=512;cpu=512;node=4,,,SchedMain;StartReceived,,,
1001,1001,5736,test_user2,testing,test_user2-IUqx,3,2025-08-01T19:10:59,2025-08-01T21:09:56,2025-08-01T21:12:18,COMPLETED,0:0,1,system_testing,86400,2025-08-01T19:10:59,,00:00:00,145408,142,,,,normal,0,/home/test_user2/stochsimsched,,,,,,,batch-cpu,None,00:00:00,8,,,0:0,,,8M,8,8,01:58:57,3654144,1024,00:00:00,512,00:00:00,,,billing=512;cpu=512;mem=8M;node=8,billing=1024;cpu=1024;node=8,,,SchedMain;StartReceived,,,
1012,1012,5737,test_user13,testing,test_user13-5iqS,2,2025-08-01T19:11:05,2025-08-01T19:11:35,2025-08-01T19:13:36,TIMEOUT,0:0,1,system_testing,172800,2025-08-01T19:11:05,,00:00:00,46464,121,,,high,high,0,/home/test_user13/stochsimsched,,,,,,,batch-cpu,None,00:00:00,3,,,0:15,,,3M,3,3,00:00:30,5760,384,00:00:00,192,00:00:00,,,billing=192;cpu=192;mem=3M;node=3,billing=384;cpu=384;node=3,,,SchedBackfill;StartReceived,,,
1018,1018,5718,test_user19,testing,test_user19-6O7g,2,2025-08-01T19:11:09,2025-08-01T20:05:37,2025-08-01T20:07:37,TIMEOUT,0:0,1,system_testing,86400,2025-08-01T19:13:10,,00:00:00,46080,120,,,,normal,1,/home/test_user19/stochsimsched,,,,,,,batch-cpu,BeginTime,00:00:00,3,,,0:15,,,3M,3,3,00:52:27,604224,384,00:00:00,192,00:00:00,,,billing=192;cpu=192;mem=3M;node=3,billing=384;cpu=384;node=3,,,SchedBackfill;StartReceived,,,
