UID,GID,JobIDRaw,Group,Account,JobName,TimelimitRaw,Submit,Start,End,State,ExitCode,ReservationId,Reservation,Priority,Eligible,Constraints,SystemCPU,CPUTimeRAW,ElapsedRaw,Layout,NTasks,QOSREQ,QOS,Restarts,WorkDir,ConsumedEnergyRaw,FailedNode,AveDiskRead,AveDiskWrite,MaxDiskRead,MaxDiskWrite,Partition,Reason,Suspended,AllocNodes,AveRSS,MaxRSS,DerivedExitCode,AveVMSize,MaxVMSize,ReqMem,ReqNodes,NNodes,Planned,PlannedCPURAW,NCPUS,UserCPU,ReqCPUS,TotalCPU,TRESUsageInTot,TRESUsageOutTot,ReqTRES,AllocTRES,TRESUsageInMax,TRESUsageOutMax,Flags,Comment,SystemComment,AdminComment
,,5786.extern,,testing,extern,,2025-08-01T20:30:39,2025-08-01T20:30:39,2025-08-01T20:33:09,COMPLETED,0:0,,,,2025-08-01T20:30:39,,00:00:00,57600,150,Unknown,3,,,,,0,,,,,,,,00:00:00,3,,,,,,,3,3,,,384,00:00:00,384,00:00:00,,,,billing=384;cpu=384;node=3,,,,,,
1015,1015,5787,test_user16,testing,test_user16-ENjp,8,2025-08-01T19:18:28,2025-08-01T22:05:11,2025-08-01T22:13:37,TIMEOUT,0:0,1,system_testing,86400,2025-08-01T19:18:28,,00:00:00,453376,506,,,,normal,0,/home/test_user16/stochsimsched,,,,,,,batch-cpu,None,00:00:00,7,,,0:15,,,7M,7,7,02:46:43,4481344,896,00:00:00,448,00:00:00,,,billing=448;cpu=448;mem=7M;node=7,billing=896;cpu=896;node=7,,,SchedMain;StartReceived,,,
,,5787.extern,,testing,extern,,2025-08-01T22:05:11,2025-08-01T22:05:11,2025-08-01T22:13:40,COMPLETED,0:0,,,,2025-08-01T22:05:11,,00:00:00,456064,509,Unknown,7,,,,,0,,,,,,,,00:00:00,7,,,,,,,7,7,,,896,00:00:00,896,00:00:00,,,,billing=896;cpu=896;node=7,,,,,,
1012,1012,5788,test_user13,testing,test_user13-kf5i,10,2025-08-01T19:18:35,2025-08-01T22:06:18,2025-08-01T22:12:38,COMPLETED,0:0,1,system_testing,86400,2025-08-01T19:18:35,,00:00:00,437760,380,,,,normal,0,/home/test_user13/stochsimsched,,,,,,,batch-cpu,None,00:00:00,9,,,0:0,,,9M,9,9,02:47:43,5796288,1152,00:00:00,576,00:00:00,,,billing=576;cpu=576;mem=9M;node=9,billing=1152;cpu=1152;node=9,,,SchedMain;StartReceived,,,
,,5788.batch,,testing,batch,,2025-08-01T22:06:18,2025-08-01T22:06:18,2025-08-01T22:12:38,COMPLETED,0:0,,,,2025-08-01T22:06:18,,00:00:00,24320,380,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,5788.extern,,testing,extern,,2025-08-01T22:06:18,2025-08-01T22:06:18,2025-08-01T22:12:38,COMPLETED,0:0,,,,2025-08-01T22:06:18,,00:00:00,437760,380,Unknown,9,,,,,0,,,,,,,,00:00:00,9,,,,,,,9,9,,,1152,00:00:00,1152,00:00:00,,,,billing=1152;cpu=1152;node=9,,,,,,
,,5788.0,,testing,mpicatnap,,2025-08-01T22:06:18,2025-08-01T22:06:18,2025-08-01T22:12:38,COMPLETED,0:0,,,,2025-08-01T22:06:18,,00:00:00,218880,380,Block,576,,,,,0,,,,,,,,00:00:00,9,,,,,,,9,9,,,576,00:00:00,576,00:00:00,,,,cpu=576;mem=0;node=9,,,,,,
1009,1009,5789,test_user10,testing,test_user10-HdNz,9,2025-08-01T19:18:57,2025-08-01T22:05:13,2025-08-01T22:07:52,COMPLETED,0:0,1,system_testing,86400,2025-08-01T19:18:57,,00:00:00,61056,159,,,,normal,0,/home/test_user10/stochsimsched,,,,,,,batch-cpu,None,00:00:00,3,,,0:0,,,3M,3,3,02:46:16,1915392,384,00:00:00,192,00:00:00,,,billing=192;cpu=192;mem=3M;node=3,billing=384;cpu=384;node=3,,,SchedBackfill;StartReceived,,,
,,5789.batch,,testing,batch,,2025-08-01T22:05:13,2025-08-01T22:05:13,2025-08-01T22:07:52,COMPLETED,0:0,,,,2025-08-01T22:05:13,,00:00:00,10176,159,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,5789.extern,,testing,extern,,2025-08-01T22:05:13,2025-08-01T22:05:13,2025-08-01T22:07:52,COMPLETED,0:0,,,,2025-08-01T22:05:13,,00:00:00,61056,159,Unknown,3,,,,,0,,,,,,,,00:00:00,3,,,,,,,3,3,,,384,00:00:00,384,00:00:00,,,,billing=384;cpu=384;node=3,,,,,,
,,5789.0,,testing,mpicatnap,,2025-08-01T22:05:13,2025-08-01T22:05:13,2025-08-01T22:07:52,COMPLETED,0:0,,,,2025-08-01T22:05:13,,00:00:00,30528,159,Block,192,,,,,0,,,,,,,,00:00:00,3,,,,,,,3,3,,,192,00:00:00,192,00:00:00,,,,cpu=192;mem=0;node=3,,,,,,
1009,1009,5699,test_user10,testing,test_user10-3zpl,3,2025-08-01T19:18:58,2025-08-01T22:00:13,2025-08-01T22:03:37,TIMEOUT,0:0,1,system_testing,86400,2025-08-01T19:20:59,,00:00:00,104448,204,,,,normal,1,/home/test_user10/stochsimsched,,,,,,,batch-cpu,BeginTime,00:00:00,4,,,0:15,,,4M,4,4,02:39:14,2445824,512,00:00:00,256,00:00:00,,,billing=256;cpu=256;mem=4M;node=4,billing=512;cpu=512;node=4,,,SchedBackfill;StartReceived,,,
,,5699.extern,,testing,extern,,2025-08-01T22:00:13,2025-08-01T22:00:13,2025-08-01T22:03:40,COMPLETED,0:0,,,,2025-08-01T22:00:13,,00:00:00,105984,207,Unknown,4,,,,,0,,,,,,,,00:00:00,4,,,,,,,4,4,,,512,00:00:00,512,00:00:00,,,,billing=512;cpu=512;node=4,,,,,,
1004,1004,5790,test_user5,testing,test_user5-rS5X,4,2025-08-01T19:19:13,2025-08-01T19:25:07,2025-08-01T19:28:38,COMPLETED,0:0,1,system_testing,172800,2025-08-01T19:19:13,,00:00:00,189056,211,,,high,high,0,/home/test_user5/stochsimsched,,,,,,,batch-cpu,None,00:00:00,7,,,0:0,,,7M,7,7,00:05:54,158592,896,00:00:00,448,00:00:00,,,billing=448;cpu=448;mem=7M;node=7,billing=896;cpu=896;node=7,,,SchedMain;StartReceived,,,
,,5790.batch,,testing,batch,,2025-08-01T19:25:07,2025-08-01T19:25:07,2025-08-01T19:28:38,COMPLETED,0:0,,,,2025-08-01T19:25:07,,00:00:00,13504,211,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,5790.extern,,testing,extern,,2025-08-01T19:25:07,2025-08-01T19:25:07,2025-08-01T19:28:38,COMPLETED,0:0,,,,2025-08-01T19:25:07,,00:00:00,189056,211,Unknown,7,,,,,0,,,,,,,,00:00:00,7,,,,,,,7,7,,,896,00:00:00,896,00:00:00,,,,billing=896;cpu=896;node=7,,,,,,
,,5790.0,,testing,mpicatnap,,2025-08-01T19:25:07,2025-08-01T19:25:07,2025-08-01T19:28:38,COMPLETED,0:0,,,,2025-08-01T19:25:07,,00:00:00,94528,211,Block,448,,,,,0,,,,,,,,00:00:00,7,,,,,,,7,7,,,448,00:00:00,448,00:00:00,,,,cpu=448;mem=0;node=7,,,,,,
1013,1013,5791,test_user14,testing,test_user14-nsmC,2,2025-08-01T19:19:19,2025-08-01T21:34:12,2025-08-01T21:36:16,TIMEOUT,0:0,1,system_testing,86400,2025-08-01T19:19:19,,00:00:00,79360,124,,,,normal,0,/home/test_user14/stochsimsched,,,,,,,batch-cpu,None,00:00:00,5,,,0:0,,,5M,5,5,02:14:53,2589760,640,00:00:00,320,00:00:00,,,billing=320;cpu=320;mem=5M;node=5,billing=640;cpu=640;node=5,,,SchedBackfill;StartReceived,,,
,,5791.batch,,testing,batch,,2025-08-01T21:34:12,2025-08-01T21:34:12,2025-08-01T21:36:16,COMPLETED,0:0,,,,2025-08-01T21:34:12,,00:00:00,7936,124,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,5791.extern,,testing,extern,,2025-08-01T21:34:12,2025-08-01T21:34:12,2025-08-01T21:36:16,COMPLETED,0:0,,,,2025-08-01T21:34:12,,00:00:00,79360,124,Unknown,5,,,,,0,,,,,,,,00:00:00,5,,,,,,,5,5,,,640,00:00:00,640,00:00:00,,,,billing=640;cpu=640;node=5,,,,,,
,,5791.0,,testing,mpicatnap,,2025-08-01T21:34:12,2025-08-01T21:34:12,2025-08-01T21:36:16,COMPLETED,0:0,,,,2025-08-01T21:34:12,,00:00:00,39680,124,Block,320,,,,,0,,,,,,,,00:00:00,5,,,,,,,5,5,,,320,00:00:00,320,00:00:00,,,,cpu=320;mem=0;node=5,,,,,,
1003,1003,5792,test_user4,testing,test_user4-yhGT,6,2025-08-01T19:19:29,2025-08-01T21:44:12,2025-08-01T21:50:37,TIMEOUT,0:0,1,system_testing,86400,2025-08-01T19:19:29,,00:00:00,147840,385,,,,normal,0,/home/test_user4/stochsimsched,,,,,,,batch-cpu,None,00:00:00,3,,,0:15,,,3M,3,3,02:24:43,1667136,384,00:00:00,192,00:00:00,,,billing=192;cpu=192;mem=3M;node=3,billing=384;cpu=384;node=3,,,SchedBackfill;StartReceived,,,
,,5792.extern,,testing,extern,,2025-08-01T21:44:12,2025-08-01T21:44:12,2025-08-01T21:50:39,COMPLETED,0:0,,,,2025-08-01T21:44:12,,00:00:00,148608,387,Unknown,3,,,,,0,,,,,,,,00:00:00,3,,,,,,,3,3,,,384,00:00:00,384,00:00:00,,,,billing=384;cpu=384;node=3,,,,,,
1011,1011,5793,test_user12,testing,test_user12-lWNR,4,2025-08-01T19:19:29,2025-08-01T21:38:12,2025-08-01T21:41:21,COMPLETED,0:0,1,system_testing,86400,2025-08-01T19:19:29,,00:00:00,96768,189,,,,normal,0,/home/test_user12/stochsimsched,,,,,,,batch-cpu,None,00:00:00,4,,,0:0,,,4M,4,4,02:18:43,2130688,512,00:00:00,256,00:00:00,,,billing=256;cpu=256;mem=4M;node=4,billing=512;cpu=512;node=4,,,SchedBackfill;StartReceived,,,
,,5793.batch,,testing,batch,,2025-08-01T21:38:12,2025-08-01T21:38:12,2025-08-01T21:41:21,COMPLETED,0:0,,,,2025-08-01T21:38:12,,00:00:00,12096,189,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,5793.extern,,testing,extern,,2025-08-01T21:38:12,2025-08-01T21:38:12,2025-08-01T21:41:21,COMPLETED,0:0,,,,2025-08-01T21:38:12,,00:00:00,96768,189,Unknown,4,,,,,0,,,,,,,,00:00:00,4,,,,,,,4,4,,,512,00:00:00,512,00:00:00,,,,billing=512;cpu=512;node=4,,,,,,
,,5793.0,,testing,mpicatnap,,2025-08-01T21:38:12,2025-08-01T21:38:12,2025-08-01T21:41:21,COMPLETED,0:0,,,,2025-08-01T21:38:12,,00:00:00,48384,189,Block,256,,,,,0,,,,,,,,00:00:00,4,,,,,,,4,4,,,256,00:00:00,256,00:00:00,,,,cpu=256;mem=0;node=4,,,,,,
1010,1010,5794,test_user11,testing,test_user11-26z4,8,2025-08-01T19:19:37,2025-08-01T22:12:38,2025-08-01T22:21:07,TIMEOUT,0:0,1,system_testing,86400,2025-08-01T19:19:37,,00:00:00,586368,509,,,,normal,0,/home/test_user11/stochsimsched,,,,,,,batch-cpu,None,00:00:00,9,,,0:15,,,9M,9,9,02:53:01,5979456,1152,00:00:00,576,00:00:00,,,billing=576;cpu=576;mem=9M;node=9,billing=1152;cpu=1152;node=9,,,SchedMain;StartReceived,,,
,,5794.extern,,testing,extern,,2025-08-01T22:12:38,2025-08-01T22:12:38,2025-08-01T22:21:10,COMPLETED,0:0,,,,2025-08-01T22:12:38,,00:00:00,589824,512,Unknown,9,,,,,0,,,,,,,,00:00:00,9,,,,,,,9,9,,,1152,00:00:00,1152,00:00:00,,,,billing=1152;cpu=1152;node=9,,,,,,
1016,1016,5795,test_user17,testing,test_user17-sPpN,9,2025-08-01T19:19:43,2025-08-01T22:12:40,2025-08-01T22:18:41,COMPLETED,0:0,1,system_testing,86400,2025-08-01T19:19:43,,00:00:00,138624,361,,,,normal,0,/home/test_user17/stochsimsched,,,,,,,batch-cpu,None,00:00:00,3,,,0:0,,,3M,3,3,02:52:57,1992384,384,00:00:00,192,00:00:00,,,billing=192;cpu=192;mem=3M;node=3,billing=384;cpu=384;node=3,,,SchedMain;StartReceived,,,
,,5795.batch,,testing,batch,,2025-08-01T22:12:40,2025-08-01T22:12:40,2025-08-01T22:18:41,COMPLETED,0:0,,,,2025-08-01T22:12:40,,00:00:00,23104,361,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,5795.extern,,testing,extern,,2025-08-01T22:12:40,2025-08-01T22:12:40,2025-08-01T22:18:41,COMPLETED,0:0,,,,2025-08-01T22:12:40,,00:00:00,138624,361,Unknown,3,,,,,0,,,,,,,,00:00:00,3,,,,,,,3,3,,,384,00:00:00,384,00:00:00,,,,billing=384;cpu=384;node=3,,,,,,
,,5795.0,,testing,mpicatnap,,2025-08-01T22:12:41,2025-08-01T22:12:41,2025-08-01T22:18:41,COMPLETED,0:0,,,,2025-08-01T22:12:41,,00:00:00,69120,360,Block,192,,,,,0,,,,,,,,00:00:00,3,,,,,,,3,3,,,192,00:00:00,192,00:00:00,,,,cpu=192;mem=0;node=3,,,,,,
1005,1005,5796,test_user6,testing,test_user6-eLif,4,2025-08-01T19:19:51,2025-08-01T22:20:11,2025-08-01T22:23:07,COMPLETED,0:0,1,system_testing,86400,2025-08-01T19:19:51,,00:00:00,202752,176,,,,normal,0,/home/test_user6/stochsimsched,,,,,,,batch-cpu,None,00:00:00,9,,,0:0,,,9M,9,9,03:00:20,6232320,1152,00:00:00,576,00:00:00,,,billing=576;cpu=576;mem=9M;node=9,billing=1152;cpu=1152;node=9,,,SchedMain;StartReceived,,,
,,5796.batch,,testing,batch,,2025-08-01T22:20:11,2025-08-01T22:20:11,2025-08-01T22:23:07,COMPLETED,0:0,,,,2025-08-01T22:20:11,,00:00:00,11264,176,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,5796.extern,,testing,extern,,2025-08-01T22:20:11,2025-08-01T22:20:11,2025-08-01T22:23:07,COMPLETED,0:0,,,,2025-08-01T22:20:11,,00:00:00,202752,176,Unknown,9,,,,,0,,,,,,,,00:00:00,9,,,,,,,9,9,,,1152,00:00:00,1152,00:00:00,,,,billing=1152;cpu=1152;node=9,,,,,,
,,5796.0,,testing,mpicatnap,,2025-08-01T22:20:12,2025-08-01T22:20:12,2025-08-01T22:23:07,COMPLETED,0:0,,,,2025-08-01T22:20:12,,00:00:00,100800,175,Block,576,,,,,0,,,,,,,,00:00:00,9,,,,,,,9,9,,,576,00:00:00,576,00:00:00,,,,cpu=576;mem=0;node=9,,,,,,
1007,1007,5797,test_user8,testing,test_user8-1ULM,5,2025-08-01T19:19:54,2025-08-01T22:21:11,2025-08-01T22:25:24,COMPLETED,0:0,1,system_testing,86400,2025-08-01T19:19:54,,00:00:00,323840,253,,,,normal,0,/home/test_user8/stochsimsched,,,,,,,batch-cpu,None,00:00:00,10,,,0:0,,,10M,10,10,03:01:17,6961280,1280,00:00:00,640,00:00:00,,,billing=640;cpu=640;mem=10M;node=10,billing=1280;cpu=1280;node=10,,,SchedMain;StartReceived,,,
,,5797.batch,,testing,batch,,2025-08-01T22:21:11,2025-08-01T22:21:11,2025-08-01T22:25:24,COMPLETED,0:0,,,,2025-08-01T22:21:11,,00:00:00,16192,253,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,5797.extern,,testing,extern,,2025-08-01T22:21:11,2025-08-01T22:21:11,2025-08-01T22:25:24,COMPLETED,0:0,,,,2025-08-01T22:21:11,,00:00:00,323840,253,Unknown,10,,,,,0,,,,,,,,00:00:00,10,,,,,,,10,10,,,1280,00:00:00,1280,00:00:00,,,,billing=1280;cpu=1280;node=10,,,,,,
,,5797.0,,testing,mpicatnap,,2025-08-01T22:21:12,2025-08-01T22:21:12,2025-08-01T22:25:24,COMPLETED,0:0,,,,2025-08-01T22:21:12,,00:00:00,161280,252,Block,640,,,,,0,,,,,,,,00:00:00,10,,,,,,,10,10,,,640,00:00:00,640,00:00:00,,,,cpu=640;mem=0;node=10,,,,,,
1006,1006,5798,test_user7,testing,test_user7-9XYh,1,2025-08-01T19:19:55,2025-08-01T20:22:08,2025-08-01T20:23:37,TIMEOUT,0:0,1,system_testing,86400,2025-08-01T19:19:55,,00:00:00,45568,89,,,,normal,0,/home/test_user7/stochsimsched,,,,,,,batch-cpu,None,00:00:00,4,,,0:15,,,4M,4,4,01:02:13,955648,512,00:00:00,256,00:00:00,,,billing=256;cpu=256;mem=4M;node=4,billing=512;cpu=512;node=4,,,SchedBackfill;StartReceived,,,
,,5798.extern,,testing,extern,,2025-08-01T20:22:08,2025-08-01T20:22:08,2025-08-01T20:23:40,COMPLETED,0:0,,,,2025-08-01T20:22:08,,00:00:00,47104,92,Unknown,4,,,,,0,,,,,,,,00:00:00,4,,,,,,,4,4,,,512,00:00:00,512,00:00:00,,,,billing=512;cpu=512;node=4,,,,,,
1000,1000,5799,test_user1,testing,test_user1-9S7b,6,2025-08-01T19:20:02,2025-08-01T22:13:43,2025-08-01T22:18:41,COMPLETED,0:0,1,system_testing,86400,2025-08-01T19:20:02,,00:00:00,190720,298,,,,normal,0,/home/test_user1/stochsimsched,,,,,,,batch-cpu,None,00:00:00,5,,,0:0,,,5M,5,5,02:53:41,3334720,640,00:00:00,320,00:00:00,,,billing=320;cpu=320;mem=5M;node=5,billing=640;cpu=640;node=5,,,SchedBackfill;StartReceived,,,
,,5799.batch,,testing,batch,,2025-08-01T22:13:43,2025-08-01T22:13:43,2025-08-01T22:18:41,COMPLETED,0:0,,,,2025-08-01T22:13:43,,00:00:00,19072,298,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,5799.extern,,testing,extern,,2025-08-01T22:13:43,2025-08-01T22:13:43,2025-08-01T22:18:41,COMPLETED,0:0,,,,2025-08-01T22:13:43,,00:00:00,190720,298,Unknown,5,,,,,0,,,,,,,,00:00:00,5,,,,,,,5,5,,,640,00:00:00,640,00:00:00,,,,billing=640;cpu=640;node=5,,,,,,
,,5799.0,,testing,mpicatnap,,2025-08-01T22:13:44,2025-08-01T22:13:44,2025-08-01T22:18:41,COMPLETED,0:0,,,,2025-08-01T22:13:44,,00:00:00,95040,297,Block,320,,,,,0,,,,,,,,00:00:00,5,,,,,,,5,5,,,320,00:00:00,320,00:00:00,,,,cpu=320;mem=0;node=5,,,,,,
1012,1012,5800,test_user13,testing,test_user13-G38s,8,2025-08-01T19:20:09,2025-08-01T22:23:07,2025-08-01T22:29:11,COMPLETED,0:0,1,system_testing,86400,2025-08-01T19:20:09,,00:00:00,279552,364,,,,normal,0,/home/test_user13/stochsimsched,,,,,,,batch-cpu,None,00:00:00,6,,,0:0,,,6M,6,6,03:02:58,4215552,768,00:00:00,384,00:00:00,,,billing=384;cpu=384;mem=6M;node=6,billing=768;cpu=768;node=6,,,SchedMain;StartReceived,,,
,,5800.batch,,testing,batch,,2025-08-01T22:23:07,2025-08-01T22:23:07,2025-08-01T22:29:11,COMPLETED,0:0,,,,2025-08-01T22:23:07,,00:00:00,23296,364,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,5800.extern,,testing,extern,,2025-08-01T22:23:07,2025-08-01T22:23:07,2025-08-01T22:29:11,COMPLETED,0:0,,,,2025-08-01T22:23:07,,00:00:00,279552,364,Unknown,6,,,,,0,,,,,,,,00:00:00,6,,,,,,,6,6,,,768,00:00:00,768,00:00:00,,,,billing=768;cpu=768;node=6,,,,,,
,,5800.0,,testing,mpicatnap,,2025-08-01T22:23:07,2025-08-01T22:23:07,2025-08-01T22:29:11,COMPLETED,0:0,,,,2025-08-01T22:23:07,,00:00:00,139776,364,Block,384,,,,,0,,,,,,,,00:00:00,6,,,,,,,6,6,,,384,00:00:00,384,00:00:00,,,,cpu=384;mem=0;node=6,,,,,,
1002,1002,5801,test_user3,testing,test_user3-bJ1l,3,2025-08-01T19:20:28,2025-08-01T19:26:04,2025-08-01T19:29:07,TIMEOUT,0:0,1,system_testing,172800,2025-08-01T19:20:28,,00:00:00,187392,183,,,high,high,0,/home/test_user3/stochsimsched,,,,,,,batch-cpu,None,00:00:00,8,,,0:15,,,8M,8,8,00:05:36,172032,1024,00:00:00,512,00:00:00,,,billing=512;cpu=512;mem=8M;node=8,billing=1024;cpu=1024;node=8,,,SchedMain;StartReceived,,,
,,5801.extern,,testing,extern,,2025-08-01T19:26:04,2025-08-01T19:26:04,2025-08-01T19:29:09,COMPLETED,0:0,,,,2025-08-01T19:26:04,,00:00:00,189440,185,Unknown,8,,,,,0,,,,,,,,00:00:00,8,,,,,,,8,8,,,1024,00:00:00,1024,00:00:00,,,,billing=1024;cpu=1024;node=8,,,,,,
1019,1019,5802,test_user20,testing,test_user20-Ego8,5,2025-08-01T19:20:30,2025-08-01T22:14:44,2025-08-01T22:20:07,TIMEOUT,0:0,1,system_testing,86400,2025-08-01T19:20:30,,00:00:00,124032,323,,,,normal,0,/home/test_user20/stochsimsched,,,,,,,batch-cpu,None,00:00:00,3,,,0:15,,,3M,3,3,02:54:14,2007168,384,00:00:00,192,00:00:00,,,billing=192;cpu=192;mem=3M;node=3,billing=384;cpu=384;node=3,,,SchedBackfill;StartReceived,,,
,,5802.extern,,testing,extern,,2025-08-01T22:14:44,2025-08-01T22:14:44,2025-08-01T22:20:10,COMPLETED,0:0,,,,2025-08-01T22:14:44,,00:00:00,125184,326,Unknown,3,,,,,0,,,,,,,,00:00:00,3,,,,,,,3,3,,,384,00:00:00,384,00:00:00,,,,billing=384;cpu=384;node=3,,,,,,
1013,1013,5803,test_user14,testing,test_user14-S5Ly,7,2025-08-01T19:20:34,2025-08-01T22:25:24,2025-08-01T22:28:32,COMPLETED,0:0,1,system_testing,86400,2025-08-01T19:20:34,,00:00:00,120320,188,,,,normal,0,/home/test_user14/stochsimsched,,,,,,,batch-cpu,None,00:00:00,5,,,0:0,,,5M,5,5,03:04:50,3548800,640,00:00:00,320,00:00:00,,,billing=320;cpu=320;mem=5M;node=5,billing=640;cpu=640;node=5,,,SchedMain;StartReceived,,,
,,5803.batch,,testing,batch,,2025-08-01T22:25:24,2025-08-01T22:25:24,2025-08-01T22:28:32,COMPLETED,0:0,,,,2025-08-01T22:25:24,,00:00:00,12032,188,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,5803.extern,,testing,extern,,2025-08-01T22:25:24,2025-08-01T22:25:24,2025-08-01T22:28:32,COMPLETED,0:0,,,,2025-08-01T22:25:24,,00:00:00,120320,188,Unknown,5,,,,,0,,,,,,,,00:00:00,5,,,,,,,5,5,,,640,00:00:00,640,00:00:00,,,,billing=640;cpu=640;node=5,,,,,,
,,5803.0,,testing,mpicatnap,,2025-08-01T22:25:24,2025-08-01T22:25:24,2025-08-01T22:28:32,COMPLETED,0:0,,,,2025-08-01T22:25:24,,00:00:00,60160,188,Block,320,,,,,0,,,,,,,,00:00:00,5,,,,,,,5,5,,,320,00:00:00,320,00:00:00,,,,cpu=320;mem=0;node=5,,,,,,
1001,1001,5804,test_user2,testing,test_user2-BPR2,1,2025-08-01T19:20:44,2025-08-01T19:29:35,2025-08-01T19:30:36,TIMEOUT,0:0,1,system_testing,86400,2025-08-01T19:20:44,,00:00:00,7808,61,,,,normal,0,/home/test_user2/stochsimsched,,,,,,,batch-cpu,None,00:00:00,1,,,0:15,,,1M,1,1,00:08:51,33984,128,00:00:00,64,00:00:00,,,billing=64;cpu=64;mem=1M;node=1,billing=128;cpu=128;node=1,,,SchedBackfill;StartReceived,,,
,,5804.extern,,testing,extern,,2025-08-01T19:29:35,2025-08-01T19:29:35,2025-08-01T19:30:38,COMPLETED,0:0,,,,2025-08-01T19:29:35,,00:00:00,8064,63,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,128,00:00:00,128,00:00:00,,,,billing=128;cpu=128;node=1,,,,,,
1004,1004,5805,test_user5,testing,test_user5-tV42,4,2025-08-01T19:21:08,2025-08-01T19:41:06,2025-08-01T19:43:18,COMPLETED,0:0,1,system_testing,86400,2025-08-01T19:21:08,,00:00:00,16896,132,,,,normal,0,/home/test_user5/stochsimsched,,,,,,,batch-cpu,None,00:00:00,1,,,0:0,,,1M,1,1,00:19:58,76672,128,00:00:00,64,00:00:00,,,billing=64;cpu=64;mem=1M;node=1,billing=128;cpu=128;node=1,,,SchedBackfill;StartReceived,,,
,,5805.batch,,testing,batch,,2025-08-01T19:41:06,2025-08-01T19:41:06,2025-08-01T19:43:18,COMPLETED,0:0,,,,2025-08-01T19:41:06,,00:00:00,8448,132,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,5805.extern,,testing,extern,,2025-08-01T19:41:06,2025-08-01T19:41:06,2025-08-01T19:43:18,COMPLETED,0:0,,,,2025-08-01T19:41:06,,00:00:00,16896,132,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,128,00:00:00,128,00:00:00,,,,billing=128;cpu=128;node=1,,,,,,
,,5805.0,,testing,mpicatnap,,2025-08-01T19:41:06,2025-08-01T19:41:06,2025-08-01T19:43:18,COMPLETED,0:0,,,,2025-08-01T19:41:06,,00:00:00,8448,132,Block,64,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
1017,1017,5806,test_user18,testing,test_user18-qaFW,1,2025-08-01T19:21:27,2025-08-01T21:05:41,2025-08-01T21:07:07,TIMEOUT,0:0,1,system_testing,86400,2025-08-01T19:21:27,,00:00:00,55040,86,,,,normal,0,/home/test_user18/stochsimsched,,,,,,,batch-cpu,None,00:00:00,5,,,0:15,,,5M,5,5,01:44:14,2001280,640,00:00:00,320,00:00:00,,,billing=320;cpu=320;mem=5M;node=5,billing=640;cpu=640;node=5,,,SchedBackfill;StartReceived,,,
,,5806.extern,,testing,extern,,2025-08-01T21:05:41,2025-08-01T21:05:41,2025-08-01T21:07:10,COMPLETED,0:0,,,,2025-08-01T21:05:41,,00:00:00,56960,89,Unknown,5,,,,,0,,,,,,,,00:00:00,5,,,,,,,5,5,,,640,00:00:00,640,00:00:00,,,,billing=640;cpu=640;node=5,,,,,,
