UID,GID,JobIDRaw,Group,Account,JobName,TimelimitRaw,Submit,Start,End,State,ExitCode,ReservationId,Reservation,Priority,Eligible,Constraints,SystemCPU,CPUTimeRAW,ElapsedRaw,Layout,NTasks,QOSREQ,QOS,Restarts,WorkDir,ConsumedEnergyRaw,FailedNode,AveDiskRead,AveDiskWrite,MaxDiskRead,MaxDiskWrite,Partition,Reason,Suspended,AllocNodes,AveRSS,MaxRSS,DerivedExitCode,AveVMSize,MaxVMSize,ReqMem,ReqNodes,NNodes,Planned,PlannedCPURAW,NCPUS,UserCPU,ReqCPUS,TotalCPU,TRESUsageInTot,TRESUsageOutTot,ReqTRES,AllocTRES,TRESUsageInMax,TRESUsageOutMax,Flags,Comment,SystemComment,AdminComment
,,2460.extern,,testing,extern,,2025-07-30T10:16:45,2025-07-30T10:16:45,2025-07-30T10:25:01,COMPLETED,0:0,,,,2025-07-30T10:16:45,,00:00:00,1269760,496,Unknown,20,,,,,0,,,,,,,,00:00:00,20,,,,,,,20,20,,,2560,00:00:00,2560,00:00:00,,,,billing=2560;cpu=2560;node=20,,,,,,
,,2460.0,,testing,mpicatnap,,2025-07-30T10:16:45,2025-07-30T10:16:45,2025-07-30T10:25:01,COMPLETED,0:0,,,,2025-07-30T10:16:45,,00:00:00,634880,496,Block,1280,,,,,0,,,,,,,,00:00:00,20,,,,,,,20,20,,,1280,00:00:00,1280,00:00:00,,,,cpu=1280;mem=0;node=20,,,,,,
1018,1018,2461,test_user19,testing,test_user19-7i7W,14,2025-07-30T10:02:21,2025-07-30T10:25:01,2025-07-30T10:32:41,COMPLETED,0:0,1,system_testing,86400,2025-07-30T10:02:21,,00:00:00,471040,460,,,,normal,0,/home/test_user19/stochsimsched,,,,,,,batch-cpu,None,00:00:00,8,,,0:0,,,8M,8,8,00:22:40,696320,1024,00:00:00,512,00:00:00,,,billing=512;cpu=512;mem=8M;node=8,billing=1024;cpu=1024;node=8,,,SchedMain;StartReceived,,,
,,2461.batch,,testing,batch,,2025-07-30T10:25:01,2025-07-30T10:25:01,2025-07-30T10:32:41,COMPLETED,0:0,,,,2025-07-30T10:25:01,,00:00:00,29440,460,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,2461.extern,,testing,extern,,2025-07-30T10:25:01,2025-07-30T10:25:01,2025-07-30T10:32:41,COMPLETED,0:0,,,,2025-07-30T10:25:01,,00:00:00,471040,460,Unknown,8,,,,,0,,,,,,,,00:00:00,8,,,,,,,8,8,,,1024,00:00:00,1024,00:00:00,,,,billing=1024;cpu=1024;node=8,,,,,,
,,2461.0,,testing,mpicatnap,,2025-07-30T10:25:02,2025-07-30T10:25:02,2025-07-30T10:32:41,COMPLETED,0:0,,,,2025-07-30T10:25:02,,00:00:00,235008,459,Block,512,,,,,0,,,,,,,,00:00:00,8,,,,,,,8,8,,,512,00:00:00,512,00:00:00,,,,cpu=512;mem=0;node=8,,,,,,
1005,1005,2462,test_user6,testing,test_user6-zgR6,6,2025-07-30T10:02:31,2025-07-30T10:35:22,2025-07-30T10:37:39,COMPLETED,0:0,1,system_testing,86400,2025-07-30T10:02:31,,00:00:00,263040,137,,,,normal,0,/home/test_user6/stochsimsched,,,,,,,batch-cpu,None,00:00:00,15,,,0:0,,,15M,15,15,00:32:51,1892160,1920,00:00:00,960,00:00:00,,,billing=960;cpu=960;mem=15M;node=15,billing=1920;cpu=1920;node=15,,,SchedMain;StartReceived,,,
,,2462.batch,,testing,batch,,2025-07-30T10:35:22,2025-07-30T10:35:22,2025-07-30T10:37:39,COMPLETED,0:0,,,,2025-07-30T10:35:22,,00:00:00,8768,137,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,2462.extern,,testing,extern,,2025-07-30T10:35:22,2025-07-30T10:35:22,2025-07-30T10:37:39,COMPLETED,0:0,,,,2025-07-30T10:35:22,,00:00:00,263040,137,Unknown,15,,,,,0,,,,,,,,00:00:00,15,,,,,,,15,15,,,1920,00:00:00,1920,00:00:00,,,,billing=1920;cpu=1920;node=15,,,,,,
,,2462.0,,testing,mpicatnap,,2025-07-30T10:35:22,2025-07-30T10:35:22,2025-07-30T10:37:39,COMPLETED,0:0,,,,2025-07-30T10:35:22,,00:00:00,131520,137,Block,960,,,,,0,,,,,,,,00:00:00,15,,,,,,,15,15,,,960,00:00:00,960,00:00:00,,,,cpu=960;mem=0;node=15,,,,,,
1001,1001,2463,test_user2,testing,test_user2-EOtA,12,2025-07-30T10:02:31,2025-07-30T10:37:39,2025-07-30T10:48:59,COMPLETED,0:0,1,system_testing,86400,2025-07-30T10:02:31,,00:00:00,1479680,680,,,,normal,0,/home/test_user2/stochsimsched,,,,,,,batch-cpu,None,00:00:00,17,,,0:0,,,17M,17,17,00:35:08,2293504,2176,00:00:00,1088,00:00:00,,,billing=1088;cpu=1088;mem=17M;node=17,billing=2176;cpu=2176;node=17,,,SchedMain;StartReceived,,,
,,2463.batch,,testing,batch,,2025-07-30T10:37:39,2025-07-30T10:37:39,2025-07-30T10:48:59,COMPLETED,0:0,,,,2025-07-30T10:37:39,,00:00:00,43520,680,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,2463.extern,,testing,extern,,2025-07-30T10:37:39,2025-07-30T10:37:39,2025-07-30T10:48:59,COMPLETED,0:0,,,,2025-07-30T10:37:39,,00:00:00,1479680,680,Unknown,17,,,,,0,,,,,,,,00:00:00,17,,,,,,,17,17,,,2176,00:00:00,2176,00:00:00,,,,billing=2176;cpu=2176;node=17,,,,,,
,,2463.0,,testing,mpicatnap,,2025-07-30T10:37:40,2025-07-30T10:37:40,2025-07-30T10:48:59,COMPLETED,0:0,,,,2025-07-30T10:37:40,,00:00:00,738752,679,Block,1088,,,,,0,,,,,,,,00:00:00,17,,,,,,,17,17,,,1088,00:00:00,1088,00:00:00,,,,cpu=1088;mem=0;node=17,,,,,,
1008,1008,2464,test_user9,testing,test_user9-fnAv,10,2025-07-30T10:02:31,2025-07-30T10:02:42,2025-07-30T10:08:33,COMPLETED,0:0,1,system_testing,86400,2025-07-30T10:02:31,,00:00:00,89856,351,,,,normal,0,/home/test_user9/stochsimsched,,,,,,,batch-cpu,None,00:00:00,2,,,0:0,,,2M,2,2,00:00:11,1408,256,00:00:00,128,00:00:00,,,billing=128;cpu=128;mem=2M;node=2,billing=256;cpu=256;node=2,,,SchedBackfill;StartReceived,,,
,,2464.batch,,testing,batch,,2025-07-30T10:02:42,2025-07-30T10:02:42,2025-07-30T10:08:33,COMPLETED,0:0,,,,2025-07-30T10:02:42,,00:00:00,22464,351,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,2464.extern,,testing,extern,,2025-07-30T10:02:42,2025-07-30T10:02:42,2025-07-30T10:08:33,COMPLETED,0:0,,,,2025-07-30T10:02:42,,00:00:00,89856,351,Unknown,2,,,,,0,,,,,,,,00:00:00,2,,,,,,,2,2,,,256,00:00:00,256,00:00:00,,,,billing=256;cpu=256;node=2,,,,,,
,,2464.0,,testing,mpicatnap,,2025-07-30T10:02:42,2025-07-30T10:02:42,2025-07-30T10:08:33,COMPLETED,0:0,,,,2025-07-30T10:02:42,,00:00:00,44928,351,Block,128,,,,,0,,,,,,,,00:00:00,2,,,,,,,2,2,,,128,00:00:00,128,00:00:00,,,,cpu=128;mem=0;node=2,,,,,,
1006,1006,2465,test_user7,testing,test_user7-TBBn,11,2025-07-30T10:02:32,2025-07-30T10:49:35,2025-07-30T10:56:31,COMPLETED,0:0,1,system_testing,86400,2025-07-30T10:02:32,,00:00:00,1011712,416,,,,normal,0,/home/test_user7/stochsimsched,,,,,,,batch-cpu,None,00:00:00,19,,,0:0,,,19M,19,19,00:47:03,3432768,2432,00:00:00,1216,00:00:00,,,billing=1216;cpu=1216;mem=19M;node=19,billing=2432;cpu=2432;node=19,,,SchedMain;StartReceived,,,
,,2465.batch,,testing,batch,,2025-07-30T10:49:35,2025-07-30T10:49:35,2025-07-30T10:56:31,COMPLETED,0:0,,,,2025-07-30T10:49:35,,00:00:00,26624,416,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,2465.extern,,testing,extern,,2025-07-30T10:49:35,2025-07-30T10:49:35,2025-07-30T10:56:31,COMPLETED,0:0,,,,2025-07-30T10:49:35,,00:00:00,1011712,416,Unknown,19,,,,,0,,,,,,,,00:00:00,19,,,,,,,19,19,,,2432,00:00:00,2432,00:00:00,,,,billing=2432;cpu=2432;node=19,,,,,,
,,2465.0,,testing,mpicatnap,,2025-07-30T10:49:36,2025-07-30T10:49:36,2025-07-30T10:56:31,COMPLETED,0:0,,,,2025-07-30T10:49:36,,00:00:00,504640,415,Block,1216,,,,,0,,,,,,,,00:00:00,19,,,,,,,19,19,,,1216,00:00:00,1216,00:00:00,,,,cpu=1216;mem=0;node=19,,,,,,
1012,1012,2466,test_user13,testing,test_user13-crbo,5,2025-07-30T10:02:32,2025-07-30T10:02:42,2025-07-30T10:06:20,COMPLETED,0:0,1,system_testing,86400,2025-07-30T10:02:32,,00:00:00,195328,218,,,,normal,0,/home/test_user13/stochsimsched,,,,,,,batch-cpu,None,00:00:00,7,,,0:0,,,7M,7,7,00:00:10,4480,896,00:00:00,448,00:00:00,,,billing=448;cpu=448;mem=7M;node=7,billing=896;cpu=896;node=7,,,SchedBackfill;StartReceived,,,
,,2466.batch,,testing,batch,,2025-07-30T10:02:42,2025-07-30T10:02:42,2025-07-30T10:06:20,COMPLETED,0:0,,,,2025-07-30T10:02:42,,00:00:00,13952,218,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,2466.extern,,testing,extern,,2025-07-30T10:02:42,2025-07-30T10:02:42,2025-07-30T10:06:20,COMPLETED,0:0,,,,2025-07-30T10:02:42,,00:00:00,195328,218,Unknown,7,,,,,0,,,,,,,,00:00:00,7,,,,,,,7,7,,,896,00:00:00,896,00:00:00,,,,billing=896;cpu=896;node=7,,,,,,
,,2466.0,,testing,mpicatnap,,2025-07-30T10:02:42,2025-07-30T10:02:42,2025-07-30T10:06:20,COMPLETED,0:0,,,,2025-07-30T10:02:42,,00:00:00,97664,218,Block,448,,,,,0,,,,,,,,00:00:00,7,,,,,,,7,7,,,448,00:00:00,448,00:00:00,,,,cpu=448;mem=0;node=7,,,,,,
1015,1015,2467,test_user16,testing,test_user16-01T3,12,2025-07-30T10:02:32,2025-07-30T10:25:13,2025-07-30T10:34:17,COMPLETED,0:0,1,system_testing,86400,2025-07-30T10:02:32,,00:00:00,557056,544,,,,normal,0,/home/test_user16/stochsimsched,,,,,,,batch-cpu,None,00:00:00,8,,,0:0,,,8M,8,8,00:22:41,696832,1024,00:00:00,512,00:00:00,,,billing=512;cpu=512;mem=8M;node=8,billing=1024;cpu=1024;node=8,,,SchedBackfill;StartReceived,,,
,,2467.batch,,testing,batch,,2025-07-30T10:25:13,2025-07-30T10:25:13,2025-07-30T10:34:17,COMPLETED,0:0,,,,2025-07-30T10:25:13,,00:00:00,34816,544,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,2467.extern,,testing,extern,,2025-07-30T10:25:13,2025-07-30T10:25:13,2025-07-30T10:34:17,COMPLETED,0:0,,,,2025-07-30T10:25:13,,00:00:00,557056,544,Unknown,8,,,,,0,,,,,,,,00:00:00,8,,,,,,,8,8,,,1024,00:00:00,1024,00:00:00,,,,billing=1024;cpu=1024;node=8,,,,,,
,,2467.0,,testing,mpicatnap,,2025-07-30T10:25:13,2025-07-30T10:25:13,2025-07-30T10:34:17,COMPLETED,0:0,,,,2025-07-30T10:25:13,,00:00:00,278528,544,Block,512,,,,,0,,,,,,,,00:00:00,8,,,,,,,8,8,,,512,00:00:00,512,00:00:00,,,,cpu=512;mem=0;node=8,,,,,,
1014,1014,2468,test_user15,testing,test_user15-ULmF,10,2025-07-30T10:02:32,2025-07-30T10:56:31,2025-07-30T11:03:30,COMPLETED,0:0,1,system_testing,86400,2025-07-30T10:02:32,,00:00:00,804480,419,,,,normal,0,/home/test_user15/stochsimsched,,,,,,,batch-cpu,None,00:00:00,15,,,0:0,,,15M,15,15,00:53:59,3109440,1920,00:00:00,960,00:00:00,,,billing=960;cpu=960;mem=15M;node=15,billing=1920;cpu=1920;node=15,,,SchedMain;StartReceived,,,
,,2468.batch,,testing,batch,,2025-07-30T10:56:31,2025-07-30T10:56:31,2025-07-30T11:03:30,COMPLETED,0:0,,,,2025-07-30T10:56:31,,00:00:00,26816,419,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,2468.extern,,testing,extern,,2025-07-30T10:56:31,2025-07-30T10:56:31,2025-07-30T11:03:30,COMPLETED,0:0,,,,2025-07-30T10:56:31,,00:00:00,804480,419,Unknown,15,,,,,0,,,,,,,,00:00:00,15,,,,,,,15,15,,,1920,00:00:00,1920,00:00:00,,,,billing=1920;cpu=1920;node=15,,,,,,
,,2468.0,,testing,mpicatnap,,2025-07-30T10:56:31,2025-07-30T10:56:31,2025-07-30T11:03:30,COMPLETED,0:0,,,,2025-07-30T10:56:31,,00:00:00,402240,419,Block,960,,,,,0,,,,,,,,00:00:00,15,,,,,,,15,15,,,960,00:00:00,960,00:00:00,,,,cpu=960;mem=0;node=15,,,,,,
1004,1004,2469,test_user5,testing,test_user5-QkvF,8,2025-07-30T10:02:32,2025-07-30T11:03:30,2025-07-30T11:11:39,TIMEOUT,0:0,1,system_testing,86400,2025-07-30T10:02:32,,00:00:00,876288,489,,,,normal,0,/home/test_user5/stochsimsched,,,,,,,batch-cpu,None,00:00:00,14,,,0:0,,,14M,14,14,01:00:58,3277568,1792,00:00:00,896,00:00:00,,,billing=896;cpu=896;mem=14M;node=14,billing=1792;cpu=1792;node=14,,,SchedMain;StartReceived,,,
,,2469.batch,,testing,batch,,2025-07-30T11:03:30,2025-07-30T11:03:30,2025-07-30T11:11:39,COMPLETED,0:0,,,,2025-07-30T11:03:30,,00:00:00,31296,489,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,2469.extern,,testing,extern,,2025-07-30T11:03:30,2025-07-30T11:03:30,2025-07-30T11:11:39,COMPLETED,0:0,,,,2025-07-30T11:03:30,,00:00:00,876288,489,Unknown,14,,,,,0,,,,,,,,00:00:00,14,,,,,,,14,14,,,1792,00:00:00,1792,00:00:00,,,,billing=1792;cpu=1792;node=14,,,,,,
,,2469.0,,testing,mpicatnap,,2025-07-30T11:03:30,2025-07-30T11:03:30,2025-07-30T11:11:39,COMPLETED,0:0,,,,2025-07-30T11:03:30,,00:00:00,438144,489,Block,896,,,,,0,,,,,,,,00:00:00,14,,,,,,,14,14,,,896,00:00:00,896,00:00:00,,,,cpu=896;mem=0;node=14,,,,,,
1000,1000,2470,test_user1,testing,test_user1-CIcF,12,2025-07-30T10:02:32,2025-07-30T11:11:39,2025-07-30T11:21:39,COMPLETED,0:0,1,system_testing,86400,2025-07-30T10:02:33,,00:00:00,1459200,600,,,,normal,0,/home/test_user1/stochsimsched,,,,,,,batch-cpu,None,00:00:00,19,,,0:0,,,19M,19,19,01:09:06,5041536,2432,00:00:00,1216,00:00:00,,,billing=1216;cpu=1216;mem=19M;node=19,billing=2432;cpu=2432;node=19,,,SchedMain;StartReceived,,,
,,2470.batch,,testing,batch,,2025-07-30T11:11:39,2025-07-30T11:11:39,2025-07-30T11:21:39,COMPLETED,0:0,,,,2025-07-30T11:11:39,,00:00:00,38400,600,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,2470.extern,,testing,extern,,2025-07-30T11:11:39,2025-07-30T11:11:39,2025-07-30T11:21:39,COMPLETED,0:0,,,,2025-07-30T11:11:39,,00:00:00,1459200,600,Unknown,19,,,,,0,,,,,,,,00:00:00,19,,,,,,,19,19,,,2432,00:00:00,2432,00:00:00,,,,billing=2432;cpu=2432;node=19,,,,,,
,,2470.0,,testing,mpicatnap,,2025-07-30T11:11:40,2025-07-30T11:11:40,2025-07-30T11:21:39,COMPLETED,0:0,,,,2025-07-30T11:11:40,,00:00:00,728384,599,Block,1216,,,,,0,,,,,,,,00:00:00,19,,,,,,,19,19,,,1216,00:00:00,1216,00:00:00,,,,cpu=1216;mem=0;node=19,,,,,,
1010,1010,2471,test_user11,testing,test_user11-MSLG,10,2025-07-30T10:02:33,2025-07-30T10:06:42,2025-07-30T10:16:33,COMPLETED,0:0,1,system_testing,86400,2025-07-30T10:02:33,,00:00:00,226944,591,,,,normal,0,/home/test_user11/stochsimsched,,,,,,,batch-cpu,None,00:00:00,3,,,0:0,,,3M,3,3,00:04:09,47808,384,00:00:00,192,00:00:00,,,billing=192;cpu=192;mem=3M;node=3,billing=384;cpu=384;node=3,,,SchedBackfill;StartReceived,,,
,,2471.batch,,testing,batch,,2025-07-30T10:06:42,2025-07-30T10:06:42,2025-07-30T10:16:33,COMPLETED,0:0,,,,2025-07-30T10:06:42,,00:00:00,37824,591,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,2471.extern,,testing,extern,,2025-07-30T10:06:42,2025-07-30T10:06:42,2025-07-30T10:16:33,COMPLETED,0:0,,,,2025-07-30T10:06:42,,00:00:00,226944,591,Unknown,3,,,,,0,,,,,,,,00:00:00,3,,,,,,,3,3,,,384,00:00:00,384,00:00:00,,,,billing=384;cpu=384;node=3,,,,,,
,,2471.0,,testing,mpicatnap,,2025-07-30T10:06:43,2025-07-30T10:06:43,2025-07-30T10:16:33,COMPLETED,0:0,,,,2025-07-30T10:06:43,,00:00:00,113280,590,Block,192,,,,,0,,,,,,,,00:00:00,3,,,,,,,3,3,,,192,00:00:00,192,00:00:00,,,,cpu=192;mem=0;node=3,,,,,,
1009,1009,2472,test_user10,testing,test_user10-gzer,5,2025-07-30T10:02:33,2025-07-30T10:10:12,2025-07-30T10:14:33,COMPLETED,0:0,1,system_testing,86400,2025-07-30T10:02:33,,00:00:00,400896,261,,,,normal,0,/home/test_user10/stochsimsched,,,,,,,batch-cpu,None,00:00:00,12,,,0:0,,,12M,12,12,00:07:39,352512,1536,00:00:00,768,00:00:00,,,billing=768;cpu=768;mem=12M;node=12,billing=1536;cpu=1536;node=12,,,SchedBackfill;StartReceived,,,
,,2472.batch,,testing,batch,,2025-07-30T10:10:12,2025-07-30T10:10:12,2025-07-30T10:14:33,COMPLETED,0:0,,,,2025-07-30T10:10:12,,00:00:00,16704,261,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,2472.extern,,testing,extern,,2025-07-30T10:10:12,2025-07-30T10:10:12,2025-07-30T10:14:33,COMPLETED,0:0,,,,2025-07-30T10:10:12,,00:00:00,400896,261,Unknown,12,,,,,0,,,,,,,,00:00:00,12,,,,,,,12,12,,,1536,00:00:00,1536,00:00:00,,,,billing=1536;cpu=1536;node=12,,,,,,
,,2472.0,,testing,mpicatnap,,2025-07-30T10:10:13,2025-07-30T10:10:13,2025-07-30T10:14:33,COMPLETED,0:0,,,,2025-07-30T10:10:13,,00:00:00,199680,260,Block,768,,,,,0,,,,,,,,00:00:00,12,,,,,,,12,12,,,768,00:00:00,768,00:00:00,,,,cpu=768;mem=0;node=12,,,,,,
1007,1007,2473,test_user8,testing,test_user8-S4dc,8,2025-07-30T10:02:33,2025-07-30T10:58:58,2025-07-30T11:06:48,COMPLETED,0:0,1,system_testing,86400,2025-07-30T10:02:33,,00:00:00,300800,470,,,,normal,0,/home/test_user8/stochsimsched,,,,,,,batch-cpu,None,00:00:00,5,,,0:0,,,5M,5,5,00:56:25,1083200,640,00:00:00,320,00:00:00,,,billing=320;cpu=320;mem=5M;node=5,billing=640;cpu=640;node=5,,,SchedBackfill;StartReceived,,,
,,2473.batch,,testing,batch,,2025-07-30T10:58:58,2025-07-30T10:58:58,2025-07-30T11:06:48,COMPLETED,0:0,,,,2025-07-30T10:58:58,,00:00:00,30080,470,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,2473.extern,,testing,extern,,2025-07-30T10:58:58,2025-07-30T10:58:58,2025-07-30T11:06:48,COMPLETED,0:0,,,,2025-07-30T10:58:58,,00:00:00,300800,470,Unknown,5,,,,,0,,,,,,,,00:00:00,5,,,,,,,5,5,,,640,00:00:00,640,00:00:00,,,,billing=640;cpu=640;node=5,,,,,,
,,2473.0,,testing,mpicatnap,,2025-07-30T10:58:58,2025-07-30T10:58:58,2025-07-30T11:06:48,COMPLETED,0:0,,,,2025-07-30T10:58:58,,00:00:00,150400,470,Block,320,,,,,0,,,,,,,,00:00:00,5,,,,,,,5,5,,,320,00:00:00,320,00:00:00,,,,cpu=320;mem=0;node=5,,,,,,
1003,1003,2474,test_user4,testing,test_user4-uXfN,9,2025-07-30T10:02:33,2025-07-30T11:21:39,2025-07-30T11:27:13,COMPLETED,0:0,1,system_testing,86400,2025-07-30T10:02:34,,00:00:00,641280,334,,,,normal,0,/home/test_user4/stochsimsched,,,,,,,batch-cpu,None,00:00:00,15,,,0:0,,,15M,15,15,01:19:05,4555200,1920,00:00:00,960,00:00:00,,,billing=960;cpu=960;mem=15M;node=15,billing=1920;cpu=1920;node=15,,,SchedMain;StartReceived,,,
,,2474.batch,,testing,batch,,2025-07-30T11:21:39,2025-07-30T11:21:39,2025-07-30T11:27:13,COMPLETED,0:0,,,,2025-07-30T11:21:39,,00:00:00,21376,334,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,2474.extern,,testing,extern,,2025-07-30T11:21:39,2025-07-30T11:21:39,2025-07-30T11:27:13,COMPLETED,0:0,,,,2025-07-30T11:21:39,,00:00:00,641280,334,Unknown,15,,,,,0,,,,,,,,00:00:00,15,,,,,,,15,15,,,1920,00:00:00,1920,00:00:00,,,,billing=1920;cpu=1920;node=15,,,,,,
