min, reserved, allocated, completing
244,0,20,0
245,0,20,0
246,0,20,0
247,0,20,0
248,0,20,0
249,0,20,0
250,7,13,0
251,7,13,0
252,7,13,0
253,2,18,0
254,0,20,0
255,0,20,0
256,0,20,0
257,0,20,0
258,0,20,0
259,0,20,0
260,0,20,0
261,0,20,0
262,0,20,0
263,1,19,0
264,2,18,0
265,6,14,0
266,0,20,0
267,0,20,0
268,12,8,0
269,0,20,0
270,0,20,0
271,0,20,0
272,1,19,0
273,0,20,0
274,0,20,0
275,3,17,0
276,0,20,0
277,0,20,0
278,0,20,0
279,3,17,0
280,7,13,0
281,7,13,0
282,9,11,0
283,15,5,0
284,0,20,0
285,0,20,0
286,0,20,0
287,0,20,0
288,0,20,0
289,0,20,0
290,0,20,0
291,0,20,0
292,6,14,0
293,6,14,0
294,10,10,0
295,0,20,0
296,0,20,0
297,0,20,0
298,10,10,0
299,0,20,0
300,10,10,0
301,0,20,0
302,0,20,0
303,10,10,0
304,10,10,0
305,0,20,0
306,0,20,0
307,0,20,0
308,11,9,0
309,11,9,0
310,12,8,0
311,0,20,0
312,0,20,0
313,0,20,0
314,0,20,0
315,0,20,0
316,5,15,0
317,0,20,0
318,0,20,0
319,2,18,0
320,0,20,0
321,0,20,0
322,7,13,0
323,12,8,0
324,0,20,0
325,0,20,0
326,0,20,0
327,0,20,0
328,0,20,0
329,0,20,0
330,0,20,0
331,0,20,0
332,0,20,0
333,6,14,0
334,0,20,0
335,0,20,0
336,0,20,0
337,0,20,0
338,0,20,0
339,0,20,0
340,0,20,0
341,0,20,0
342,0,20,0
343,0,20,0
344,6,14,0
345,15,5,0
346,2,18,0
347,0,20,0
348,0,20,0
349,0,20,0
350,0,20,0
351,0,20,0
352,0,20,0
353,0,20,0
354,0,20,0
355,0,20,0
356,0,20,0
357,0,20,0
358,0,20,0
359,1,19,0
360,0,20,0
361,0,20,0
362,0,20,0
363,0,20,0
364,0,20,0
365,0,20,0
366,0,20,0
367,0,20,0
368,0,20,0
369,0,20,0
370,0,20,0
371,3,17,0
372,5,15,0
373,0,20,0
374,0,20,0
375,0,20,0
376,4,16,0
377,4,16,0
378,7,13,0
379,0,20,0
380,1,19,0
381,1,19,0
382,12,8,0
383,0,20,0
384,0,20,0
385,0,20,0
386,0,20,0
387,0,20,0
388,0,20,0
389,12,8,0
390,0,20,0
391,0,20,0
392,0,20,0
393,0,20,0
394,0,20,0
395,0,20,0
396,0,20,0
397,0,20,0
398,5,15,0
399,5,15,0
400,0,20,0
401,0,20,0
402,0,20,0
403,0,20,0
404,0,20,0
405,8,12,0
406,0,20,0
407,0,20,0
408,4,16,0
409,0,20,0
410,0,20,0
411,0,20,0
412,0,20,0
413,0,20,0
414,0,20,0
415,0,20,0
416,0,20,0
417,0,20,0
418,5,15,0
419,5,15,0
420,0,20,0
421,0,20,0
422,0,20,0
423,0,20,0
424,0,20,0
425,0,20,0
426,1,19,0
427,1,19,0
428,1,19,0
429,1,19,0
430,0,20,0
431,0,20,0
432,0,20,0
433,0,20,0
434,0,20,0
435,0,20,0
436,1,19,0
437,0,20,0
438,0,20,0
439,16,4,0
440,16,4,0
441,16,4,0
442,0,20,0
443,0,20,0
444,0,20,0
445,0,20,0
446,0,20,0
447,0,20,0
448,3,17,0
449,0,20,0
450,0,20,0
451,0,20,0
452,0,20,0
453,0,20,0
454,0,20,0
455,0,20,0
456,15,5,0
457,0,20,0
458,0,20,0
459,0,20,0
460,0,20,0
461,0,20,0
462,0,20,0
463,4,16,0
464,0,20,0
465,0,20,0
466,0,20,0
467,2,18,0
468,3,17,0
469,4,16,0
470,0,20,0
471,2,18,0
472,0,20,0
473,13,7,0
474,13,7,0
475,0,20,0
476,0,20,0
477,0,20,0
478,4,16,0
479,1,19,0
480,1,19,0
481,4,16,0
482,0,20,0
483,0,20,0
484,5,15,0
485,5,15,0
486,5,15,0
487,10,10,0
488,0,20,0
489,0,20,0
490,1,19,0
491,0,20,0
492,0,20,0
493,5,15,0
494,0,20,0
495,1,19,0
496,1,19,0
497,1,19,0
498,1,19,0
499,1,19,0
500,6,14,0
501,0,20,0
502,0,20,0
503,5,15,0
504,5,15,0
505,17,3,0
506,0,20,0
507,0,20,0
508,0,20,0
509,0,20,0
510,0,20,0
511,0,20,0
512,0,20,0
513,0,20,0
514,0,20,0
515,1,19,0
516,0,20,0
517,0,20,0
518,0,20,0
519,4,16,0
520,5,15,0
521,6,14,0
522,0,20,0
523,0,20,0
524,0,20,0
525,0,20,0
526,0,20,0
527,0,20,0
528,0,20,0
529,0,20,0
530,1,19,0
531,2,18,0
532,3,17,0
533,8,12,0
534,0,20,0
535,0,20,0
536,0,20,0
537,0,20,0
538,0,20,0
539,4,16,0
540,4,16,0
541,4,16,0
542,1,19,0
543,1,19,0
544,11,9,0
545,2,18,0
546,2,18,0
547,2,18,0
548,2,18,0
549,0,20,0
550,0,20,0
551,0,20,0
552,0,20,0
553,0,20,0
554,0,20,0
555,0,20,0
556,0,20,0
557,0,20,0
558,0,20,0
559,3,17,0
560,0,20,0
561,0,20,0
562,0,20,0
563,1,19,0
564,1,19,0
565,1,19,0
566,9,11,0
567,11,9,0
568,0,20,0
569,0,20,0
570,0,20,0
571,0,20,0
572,0,20,0
573,0,20,0
574,0,20,0
575,0,20,0
576,0,20,0
577,2,18,0
578,2,18,0
579,2,18,0
580,2,18,0
581,0,20,0
582,0,20,0
583,0,20,0
584,0,20,0
585,0,20,0
586,0,20,0
587,4,16,0
588,0,20,0
589,0,20,0
590,0,20,0
591,0,20,0
592,0,20,0
593,0,20,0
594,0,20,0
595,0,20,0
596,0,20,0
597,0,20,0
598,9,11,0
599,13,7,0
600,16,4,0
601,0,20,0
602,0,20,0
603,0,20,0
604,0,20,0
605,0,20,0
606,0,20,0
607,0,20,0
608,0,20,0
609,0,20,0
610,0,20,0
611,0,20,0
612,0,20,0
613,0,20,0
614,0,20,0
615,0,20,0
616,0,20,0
617,7,13,0
618,1,19,0
619,1,19,0
620,0,20,0
621,0,20,0
622,0,20,0
623,0,20,0
624,0,20,0
625,0,20,0
626,14,6,0
627,0,20,0
628,0,20,0
629,0,20,0
630,0,20,0
631,0,20,0
632,0,20,0
633,0,20,0
634,0,20,0
635,0,20,0
636,0,20,0
637,0,20,0
638,0,20,0
639,1,19,0
640,1,19,0
641,1,19,0
642,0,20,0
643,0,20,0
644,0,20,0
645,3,17,0
646,0,20,0
647,0,20,0
648,2,18,0
649,4,16,0
650,5,15,0
651,0,20,0
652,0,20,0
653,0,20,0
654,0,20,0
655,6,14,0
656,1,19,0
657,1,19,0
658,0,20,0
659,0,20,0
660,0,20,0
661,0,20,0
662,0,20,0
663,0,20,0
664,0,20,0
665,1,19,0
666,1,19,0
667,1,19,0
668,1,19,0
669,0,20,0
670,0,20,0
671,0,20,0
672,0,20,0
673,1,19,0
674,1,19,0
675,1,19,0
676,1,19,0
677,1,19,0
678,0,20,0
679,0,20,0
680,15,5,0
681,0,20,0
682,0,20,0
683,0,20,0
684,0,20,0
685,0,20,0
686,0,20,0
687,0,20,0
688,1,19,0
689,0,20,0
690,0,20,0
691,0,20,0
692,0,20,0
693,0,20,0
694,0,20,0
695,0,20,0
696,12,8,0
697,0,20,0
698,0,20,0
699,1,19,0
700,2,18,0
701,1,19,0
702,1,19,0
703,1,19,0
704,1,19,0
705,0,20,0
706,3,17,0
707,0,20,0
708,0,20,0
709,0,20,0
710,0,20,0
711,0,20,0
712,0,20,0
713,0,20,0
714,0,20,0
715,3,17,0
716,3,17,0
717,0,20,0
718,0,20,0
719,0,20,0
720,0,20,0
721,0,20,0
722,0,20,0
723,0,20,0
724,0,20,0
725,0,20,0
726,4,16,0
727,3,17,0
728,3,17,0
729,3,17,0
730,0,20,0
731,0,20,0
732,0,20,0
733,0,20,0
734,0,20,0
735,0,20,0
736,0,20,0
737,5,15,0
738,5,15,0
739,0,20,0
740,3,17,0
741,3,17,0
742,0,20,0
743,0,20,0
744,0,20,0
745,0,20,0
746,0,20,0
747,0,20,0
748,0,20,0
749,0,20,0
750,0,20,0
751,0,20,0
752,0,20,0
753,14,6,0
754,14,6,0
755,14,6,0
756,0,20,0
757,0,20,0
758,4,16,0
759,3,17,0
760,0,20,0
761,0,20,0
762,2,18,0
763,2,18,0
764,2,18,0
765,2,18,0
766,15,5,0
767,0,20,0
768,0,20,0
769,0,20,0
770,6,14,0
771,1,19,0
772,0,20,0
773,0,20,0
774,0,20,0
775,0,20,0
776,1,19,0
777,1,19,0
778,4,16,0
779,4,16,0
780,0,20,0
781,0,20,0
782,0,20,0
783,0,20,0
784,0,20,0
785,0,20,0
786,0,20,0
787,0,20,0
788,0,20,0
789,0,20,0
790,0,20,0
791,0,20,0
792,0,20,0
793,0,20,0
794,1,19,0
795,1,19,0
796,1,19,0
797,1,19,0
798,1,19,0
799,1,19,0
800,1,19,0
801,1,19,0
802,1,19,0
803,1,19,0
804,3,17,0
805,3,17,0
806,3,17,0
807,3,17,0
808,0,20,0
809,0,20,0
810,0,20,0
811,0,20,0
812,0,20,0
813,0,20,0
814,0,20,0
815,0,20,0
816,8,12,0
817,8,12,0
818,8,12,0
819,0,20,0
820,0,20,0
821,0,20,0
822,0,20,0
823,0,20,0
824,0,20,0
825,0,20,0
826,0,20,0
827,0,20,0
828,0,20,0
829,2,18,0
830,2,18,0
831,2,18,0
832,2,18,0
833,5,15,0
834,0,20,0
835,0,20,0
836,0,20,0
837,0,20,0
838,0,20,0
839,0,20,0
840,0,20,0
841,1,19,0
842,1,19,0
843,1,19,0
844,1,19,0
845,1,19,0
846,0,20,0
847,0,20,0
848,0,20,0
849,0,20,0
850,0,20,0
851,0,20,0
852,2,18,0
853,2,18,0
854,14,6,0
855,14,6,0
856,0,20,0
857,4,16,0
858,1,19,0
859,1,19,0
860,4,16,0
861,0,20,0
862,0,20,0
863,0,20,0
864,0,20,0
865,0,20,0
866,0,20,0
867,0,20,0
868,0,20,0
869,0,20,0
870,1,19,0
871,15,5,0
872,2,18,0
873,0,20,0
874,0,20,0
875,0,20,0
876,0,20,0
877,5,15,0
878,0,20,0
879,0,20,0
880,15,5,0
881,15,5,0
882,15,5,0
883,0,20,0
884,0,20,0
885,0,20,0
886,0,20,0
887,0,20,0
888,0,20,0
889,4,16,0
890,4,16,0
891,1,19,0
892,1,19,0
893,1,19,0
894,0,20,0
895,0,20,0
896,0,20,0
897,4,16,0
898,0,20,0
899,0,20,0
900,0,20,0
901,0,20,0
902,0,20,0
903,0,20,0
904,0,20,0
905,0,20,0
906,1,19,0
907,11,9,0
908,11,9,0
909,0,20,0
910,2,18,0
911,0,20,0
912,0,20,0
913,0,20,0
914,0,20,0
915,0,20,0
916,0,20,0
917,0,20,0
918,0,20,0
919,0,20,0
920,0,20,0
921,0,20,0
922,0,20,0
923,2,18,0
924,8,12,0
925,0,20,0
926,0,20,0
927,0,20,0
928,0,20,0
929,0,20,0
930,12,8,0
931,5,15,0
932,5,15,0
933,5,15,0
934,0,20,0
935,0,20,0
936,0,20,0
937,0,20,0
938,0,20,0
939,1,19,0
940,1,19,0
941,1,19,0
942,1,19,0
943,0,20,0
944,0,20,0
945,0,20,0
946,1,19,0
947,1,19,0
948,1,19,0
949,1,19,0
950,1,19,0
951,1,19,0
952,0,20,0
953,0,20,0
954,0,20,0
955,0,20,0
956,1,19,0
957,1,19,0
958,0,20,0
959,0,20,0
960,0,20,0
961,0,20,0
962,0,20,0
963,0,20,0
964,0,20,0
965,0,20,0
966,0,20,0
967,0,20,0
968,0,20,0
969,1,19,0
970,1,19,0
971,0,20,0
972,0,20,0
973,0,20,0
974,4,16,0
975,0,20,0
976,0,20,0
977,0,20,0
978,3,17,0
979,0,20,0
980,0,20,0
981,0,20,0
982,0,20,0
983,3,17,0
984,3,17,0
985,0,20,0
986,0,20,0
987,0,20,0
988,0,20,0
989,0,20,0
990,0,20,0
991,0,20,0
992,1,19,0
993,1,19,0
994,1,19,0
995,0,20,0
996,0,20,0
997,8,12,0
998,2,18,0
999,3,17,0
1000,3,17,0
1001,9,11,0
1002,0,20,0
1003,0,20,0
1004,0,20,0
1005,0,20,0
1006,0,20,0
1007,4,16,0
1008,4,16,0
1009,0,20,0
1010,0,20,0
1011,0,20,0
1012,0,20,0
1013,0,20,0
1014,0,20,0
1015,0,20,0
1016,0,20,0
1017,0,20,0
1018,4,16,0
1019,4,16,0
1020,5,15,0
1021,0,20,0
1022,0,20,0
1023,13,7,0
1024,13,7,0
1025,13,7,0
1026,4,16,0
1027,0,20,0
1028,0,20,0
1029,16,4,0
1030,16,4,0
1031,16,4,0
1032,1,19,0
1033,1,19,0
1034,1,19,0
1035,0,20,0
1036,0,20,0
1037,0,20,0
1038,0,20,0
1039,0,20,0
1040,0,20,0
1041,1,19,0
1042,2,18,0
1043,0,20,0
1044,0,20,0
1045,0,20,0
1046,0,20,0
1047,0,20,0
1048,0,20,0
1049,0,20,0
1050,5,15,0
1051,1,19,0
1052,3,17,0
1053,3,17,0
1054,3,17,0
1055,0,20,0
1056,0,20,0
1057,0,20,0
1058,0,20,0
1059,0,20,0
1060,0,20,0
1061,0,20,0
1062,0,20,0
1063,0,20,0
1064,0,20,0
1065,2,18,0
1066,2,18,0
1067,2,18,0
1068,0,20,0
1069,0,20,0
1070,0,20,0
1071,0,20,0
1072,0,20,0
1073,0,20,0
1074,0,20,0
1075,0,20,0
1076,0,20,0
1077,0,20,0
1078,0,20,0
1079,4,16,0
1080,4,16,0
1081,0,20,0
1082,0,20,0
1083,0,20,0
1084,0,20,0
1085,0,20,0
1086,0,20,0
1087,0,20,0
1088,0,20,0
1089,0,20,0
1090,2,18,0
1091,2,18,0
1092,4,16,0
1093,4,16,0
1094,1,19,0
1095,1,19,0
1096,1,19,0
1097,7,13,0
1098,7,13,0
1099,0,20,0
1100,0,20,0
1101,0,20,0
1102,0,20,0
1103,0,20,0
1104,0,20,0
1105,7,13,0
1106,10,10,0
1107,0,20,0
1108,0,20,0
1109,0,20,0
1110,0,20,0
1111,0,20,0
1112,0,20,0
1113,0,20,0
1114,9,11,0
1115,9,11,0
1116,9,11,0
1117,9,11,0
1118,0,20,0
1119,0,20,0
1120,0,20,0
1121,0,20,0
1122,0,20,0
1123,0,20,0
1124,0,20,0
1125,0,20,0
1126,0,20,0
1127,0,20,0
1128,0,20,0
1129,6,14,0
1130,0,20,0
1131,0,20,0
1132,0,20,0
1133,5,15,0
1134,0,20,0
1135,0,20,0
1136,0,20,0
1137,0,20,0
1138,0,20,0
1139,0,20,0
1140,0,20,0
1141,0,20,0
1142,1,19,0
1143,1,19,0
1144,6,14,0
1145,0,20,0
1146,0,20,0
1147,0,20,0
1148,1,19,0
1149,1,19,0
1150,1,19,0
1151,0,20,0
1152,0,20,0
1153,0,20,0
1154,0,20,0
1155,9,11,0
1156,5,15,0
1157,5,15,0
1158,3,17,0
1159,0,20,0
1160,0,20,0
1161,0,20,0
1162,0,20,0
1163,0,20,0
1164,3,17,0
1165,3,17,0
1166,10,10,0
1167,0,20,0
1168,0,20,0
1169,0,20,0
1170,0,20,0
1171,0,20,0
1172,0,20,0
1173,0,20,0
1174,0,20,0
1175,1,19,0
1176,1,19,0
1177,1,19,0
1178,2,18,0
1179,0,20,0
1180,0,20,0
1181,0,20,0
1182,0,20,0
1183,0,20,0
1184,0,20,0
1185,0,20,0
1186,0,20,0
1187,0,20,0
1188,0,20,0
1189,1,19,0
1190,1,19,0
1191,1,19,0
1192,0,20,0
1193,2,18,0
1194,0,20,0
1195,0,20,0
1196,0,20,0
1197,4,16,0
1198,4,16,0
1199,4,16,0
1200,1,19,0
1201,1,19,0
1202,1,19,0
1203,0,20,0
1204,0,20,0
1205,0,20,0
1206,4,16,0
1207,4,16,0
1208,8,12,0
1209,1,19,0
1210,1,19,0
1211,1,19,0
1212,1,19,0
1213,9,11,0
1214,0,20,0
1215,1,19,0
1216,1,19,0
1217,1,19,0
1218,1,19,0
1219,11,9,0
1220,11,9,0
1221,11,9,0
1222,0,20,0
1223,0,20,0
1224,0,20,0
1225,0,20,0
1226,0,20,0
1227,0,20,0
1228,0,20,0
1229,0,20,0
1230,0,20,0
1231,0,20,0
1232,0,20,0
1233,0,20,0
1234,0,20,0
1235,4,16,0
1236,0,20,0
1237,0,20,0
1238,0,20,0
1239,4,16,0
1240,0,20,0
1241,0,20,0
1242,0,20,0
1243,0,20,0
1244,0,20,0
1245,0,20,0
1246,0,20,0
1247,0,20,0
1248,0,20,0
1249,0,20,0
1250,0,20,0
1251,0,20,0
1252,0,20,0
1253,7,13,0
1254,0,20,0
1255,0,20,0
1256,0,20,0
1257,0,20,0
1258,0,20,0
1259,0,20,0
1260,0,20,0
1261,0,20,0
1262,0,20,0
1263,0,20,0
1264,0,20,0
1265,0,20,0
1266,2,18,0
1267,2,18,0
1268,0,20,0
1269,0,20,0
1270,0,20,0
1271,0,20,0
1272,0,20,0
1273,0,20,0
1274,3,17,0
1275,3,17,0
1276,11,9,0
1277,11,9,0
1278,0,20,0
1279,0,20,0
1280,0,20,0
1281,0,20,0
1282,0,20,0
1283,0,20,0
1284,0,20,0
1285,0,20,0
1286,0,20,0
1287,0,20,0
1288,8,12,0
1289,0,20,0
1290,0,20,0
1291,0,20,0
1292,0,20,0
1293,0,20,0
1294,0,20,0
1295,2,18,0
1296,2,18,0
1297,2,18,0
1298,7,13,0
1299,0,20,0
1300,0,20,0
1301,0,20,0
1302,0,20,0
1303,0,20,0
1304,1,19,0
1305,0,20,0
1306,0,20,0
1307,0,20,0
1308,0,20,0
1309,0,20,0
1310,0,20,0
1311,0,20,0
1312,0,20,0
1313,0,20,0
1314,0,20,0
1315,0,20,0
1316,4,16,0
1317,4,16,0
1318,8,12,0
1319,1,19,0
1320,1,19,0
1321,9,11,0
1322,2,18,0
1323,2,18,0
1324,2,18,0
1325,0,20,0
1326,0,20,0
1327,0,20,0
1328,0,20,0
1329,0,20,0
1330,0,20,0
1331,0,20,0
1332,0,20,0
1333,1,19,0
1334,1,19,0
1335,1,19,0
1336,0,20,0
1337,0,20,0
1338,1,19,0
1339,0,20,0
1340,0,20,0
1341,0,20,0
1342,1,19,0
1343,1,19,0
1344,1,19,0
1345,1,19,0
1346,1,19,0
1347,1,19,0
1348,12,8,0
1349,10,10,0
1350,0,20,0
1351,0,20,0
1352,0,20,0
1353,0,20,0
1354,0,20,0
1355,0,20,0
1356,2,18,0
1357,2,18,0
1358,0,20,0
1359,0,20,0
1360,0,20,0
1361,2,18,0
1362,2,18,0
1363,3,17,0
1364,0,20,0
1365,0,20,0
1366,0,20,0
1367,6,14,0
1368,1,19,0
1369,1,19,0
1370,0,20,0
1371,0,20,0
1372,0,20,0
1373,0,20,0
1374,1,19,0
1375,1,19,0
1376,1,19,0
1377,1,19,0
1378,1,19,0
1379,1,19,0
1380,1,19,0
1381,1,19,0
1382,0,20,0
1383,0,20,0
1384,0,20,0
1385,0,20,0
1386,0,20,0
