UID,GID,JobIDRaw,Group,Account,JobName,TimelimitRaw,Submit,Start,End,State,ExitCode,ReservationId,Reservation,Priority,Eligible,Constraints,SystemCPU,CPUTimeRAW,ElapsedRaw,Layout,NTasks,QOSREQ,QOS,Restarts,WorkDir,ConsumedEnergyRaw,FailedNode,AveDiskRead,AveDiskWrite,MaxDiskRead,MaxDiskWrite,Partition,Reason,Suspended,AllocNodes,AveRSS,MaxRSS,DerivedExitCode,AveVMSize,MaxVMSize,ReqMem,ReqNodes,NNodes,Planned,PlannedCPURAW,NCPUS,UserCPU,ReqCPUS,TotalCPU,TRESUsageInTot,TRESUsageOutTot,ReqTRES,AllocTRES,TRESUsageInMax,TRESUsageOutMax,Flags,Comment,SystemComment,AdminComment
1016,1016,2458,test_user17,testing,test_user17-KM2K,6,2025-07-30T10:02:21,2025-07-30T10:02:22,2025-07-30T10:05:35,COMPLETED,0:0,1,system_testing,86400,2025-07-30T10:02:21,,00:00:00,247040,193,,,,normal,0,/home/test_user17/stochsimsched,,,,,,,batch-cpu,None,00:00:00,10,,,0:0,,,10M,10,10,00:00:01,640,1280,00:00:00,640,00:00:00,,,billing=640;cpu=640;mem=10M;node=10,billing=1280;cpu=1280;node=10,,,SchedMain;StartReceived,,,
1019,1019,2459,test_user20,testing,test_user20-XJ2p,15,2025-07-30T10:02:21,2025-07-30T10:06:20,2025-07-30T10:09:58,COMPLETED,0:0,1,system_testing,86400,2025-07-30T10:02:21,,00:00:00,362752,218,,,,normal,0,/home/test_user20/stochsimsched,,,,,,,batch-cpu,None,00:00:00,13,,,0:0,,,13M,13,13,00:03:59,198848,1664,00:00:00,832,00:00:00,,,billing=832;cpu=832;mem=13M;node=13,billing=1664;cpu=1664;node=13,,,SchedMain;StartReceived,,,
1017,1017,2460,test_user18,testing,test_user18-8ylT,13,2025-07-30T10:02:21,2025-07-30T10:16:45,2025-07-30T10:25:01,COMPLETED,0:0,1,system_testing,86400,2025-07-30T10:02:21,,00:00:00,1269760,496,,,,normal,0,/home/test_user18/stochsimsched,,,,,,,batch-cpu,None,00:00:00,20,,,0:0,,,20M,20,20,00:14:24,1105920,2560,00:00:00,1280,00:00:00,,,billing=1280;cpu=1280;mem=20M;node=20,billing=2560;cpu=2560;node=20,,,SchedMain;StartReceived,,,
1018,1018,2461,test_user19,testing,test_user19-7i7W,14,2025-07-30T10:02:21,2025-07-30T10:25:01,2025-07-30T10:32:41,COMPLETED,0:0,1,system_testing,86400,2025-07-30T10:02:21,,00:00:00,471040,460,,,,normal,0,/home/test_user19/stochsimsched,,,,,,,batch-cpu,None,00:00:00,8,,,0:0,,,8M,8,8,00:22:40,696320,1024,00:00:00,512,00:00:00,,,billing=512;cpu=512;mem=8M;node=8,billing=1024;cpu=1024;node=8,,,SchedMain;StartReceived,,,
1005,1005,2462,test_user6,testing,test_user6-zgR6,6,2025-07-30T10:02:31,2025-07-30T10:35:22,2025-07-30T10:37:39,COMPLETED,0:0,1,system_testing,86400,2025-07-30T10:02:31,,00:00:00,263040,137,,,,normal,0,/home/test_user6/stochsimsched,,,,,,,batch-cpu,None,00:00:00,15,,,0:0,,,15M,15,15,00:32:51,1892160,1920,00:00:00,960,00:00:00,,,billing=960;cpu=960;mem=15M;node=15,billing=1920;cpu=1920;node=15,,,SchedMain;StartReceived,,,
1001,1001,2463,test_user2,testing,test_user2-EOtA,12,2025-07-30T10:02:31,2025-07-30T10:37:39,2025-07-30T10:48:59,COMPLETED,0:0,1,system_testing,86400,2025-07-30T10:02:31,,00:00:00,1479680,680,,,,normal,0,/home/test_user2/stochsimsched,,,,,,,batch-cpu,None,00:00:00,17,,,0:0,,,17M,17,17,00:35:08,2293504,2176,00:00:00,1088,00:00:00,,,billing=1088;cpu=1088;mem=17M;node=17,billing=2176;cpu=2176;node=17,,,SchedMain;StartReceived,,,
1008,1008,2464,test_user9,testing,test_user9-fnAv,10,2025-07-30T10:02:31,2025-07-30T10:02:42,2025-07-30T10:08:33,COMPLETED,0:0,1,system_testing,86400,2025-07-30T10:02:31,,00:00:00,89856,351,,,,normal,0,/home/test_user9/stochsimsched,,,,,,,batch-cpu,None,00:00:00,2,,,0:0,,,2M,2,2,00:00:11,1408,256,00:00:00,128,00:00:00,,,billing=128;cpu=128;mem=2M;node=2,billing=256;cpu=256;node=2,,,SchedBackfill;StartReceived,,,
1006,1006,2465,test_user7,testing,test_user7-TBBn,11,2025-07-30T10:02:32,2025-07-30T10:49:35,2025-07-30T10:56:31,COMPLETED,0:0,1,system_testing,86400,2025-07-30T10:02:32,,00:00:00,1011712,416,,,,normal,0,/home/test_user7/stochsimsched,,,,,,,batch-cpu,None,00:00:00,19,,,0:0,,,19M,19,19,00:47:03,3432768,2432,00:00:00,1216,00:00:00,,,billing=1216;cpu=1216;mem=19M;node=19,billing=2432;cpu=2432;node=19,,,SchedMain;StartReceived,,,
1012,1012,2466,test_user13,testing,test_user13-crbo,5,2025-07-30T10:02:32,2025-07-30T10:02:42,2025-07-30T10:06:20,COMPLETED,0:0,1,system_testing,86400,2025-07-30T10:02:32,,00:00:00,195328,218,,,,normal,0,/home/test_user13/stochsimsched,,,,,,,batch-cpu,None,00:00:00,7,,,0:0,,,7M,7,7,00:00:10,4480,896,00:00:00,448,00:00:00,,,billing=448;cpu=448;mem=7M;node=7,billing=896;cpu=896;node=7,,,SchedBackfill;StartReceived,,,
1015,1015,2467,test_user16,testing,test_user16-01T3,12,2025-07-30T10:02:32,2025-07-30T10:25:13,2025-07-30T10:34:17,COMPLETED,0:0,1,system_testing,86400,2025-07-30T10:02:32,,00:00:00,557056,544,,,,normal,0,/home/test_user16/stochsimsched,,,,,,,batch-cpu,None,00:00:00,8,,,0:0,,,8M,8,8,00:22:41,696832,1024,00:00:00,512,00:00:00,,,billing=512;cpu=512;mem=8M;node=8,billing=1024;cpu=1024;node=8,,,SchedBackfill;StartReceived,,,
