UID,GID,JobIDRaw,Group,Account,JobName,TimelimitRaw,Submit,Start,End,State,ExitCode,ReservationId,Reservation,Priority,Eligible,Constraints,SystemCPU,CPUTimeRAW,ElapsedRaw,Layout,NTasks,QOSREQ,QOS,Restarts,WorkDir,ConsumedEnergyRaw,FailedNode,AveDiskRead,AveDiskWrite,MaxDiskRead,MaxDiskWrite,Partition,Reason,Suspended,AllocNodes,AveRSS,MaxRSS,DerivedExitCode,AveVMSize,MaxVMSize,ReqMem,ReqNodes,NNodes,Planned,PlannedCPURAW,NCPUS,UserCPU,ReqCPUS,TotalCPU,TRESUsageInTot,TRESUsageOutTot,ReqTRES,AllocTRES,TRESUsageInMax,TRESUsageOutMax,Flags,Comment,SystemComment,AdminComment
,,5285.0,,testing,mpicatnap,,2025-08-01T10:02:42,2025-08-01T10:02:42,2025-08-01T10:05:02,COMPLETED,0:0,,,,2025-08-01T10:02:42,,00:00:00,89600,140,Block,640,,,,,0,,,,,,,,00:00:00,10,,,,,,,10,10,,,640,00:00:00,640,00:00:00,,,,cpu=640;mem=0;node=10,,,,,,
1005,1005,5286,test_user6,testing,test_user6-g2bv,6,2025-08-01T09:48:50,2025-08-01T10:05:33,2025-08-01T10:11:33,TIMEOUT,0:0,1,system_testing,86400,2025-08-01T09:48:50,,00:00:00,322560,360,,,,normal,0,/home/test_user6/stochsimsched,,,,,,,batch-cpu,None,00:00:00,7,,,0:15,,,7M,7,7,00:16:43,449344,896,00:00:00,448,00:00:00,,,billing=448;cpu=448;mem=7M;node=7,billing=896;cpu=896;node=7,,,SchedMain;StartReceived,,,
,,5286.extern,,testing,extern,,2025-08-01T10:05:33,2025-08-01T10:05:33,2025-08-01T10:11:36,COMPLETED,0:0,,,,2025-08-01T10:05:33,,00:00:00,325248,363,Unknown,7,,,,,0,,,,,,,,00:00:00,7,,,,,,,7,7,,,896,00:00:00,896,00:00:00,,,,billing=896;cpu=896;node=7,,,,,,
1008,1008,5287,test_user9,testing,test_user9-qGmk,5,2025-08-01T09:48:50,2025-08-01T10:02:10,2025-08-01T10:04:29,COMPLETED,0:0,1,system_testing,86400,2025-08-01T09:48:50,,00:00:00,71168,139,,,,normal,0,/home/test_user9/stochsimsched,,,,,,,batch-cpu,None,00:00:00,4,,,0:0,,,4M,4,4,00:13:20,204800,512,00:00:00,256,00:00:00,,,billing=256;cpu=256;mem=4M;node=4,billing=512;cpu=512;node=4,,,SchedBackfill;StartReceived,,,
,,5287.batch,,testing,batch,,2025-08-01T10:02:10,2025-08-01T10:02:10,2025-08-01T10:04:29,COMPLETED,0:0,,,,2025-08-01T10:02:10,,00:00:00,8896,139,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,5287.extern,,testing,extern,,2025-08-01T10:02:10,2025-08-01T10:02:10,2025-08-01T10:04:29,COMPLETED,0:0,,,,2025-08-01T10:02:10,,00:00:00,71168,139,Unknown,4,,,,,0,,,,,,,,00:00:00,4,,,,,,,4,4,,,512,00:00:00,512,00:00:00,,,,billing=512;cpu=512;node=4,,,,,,
,,5287.0,,testing,mpicatnap,,2025-08-01T10:02:11,2025-08-01T10:02:11,2025-08-01T10:04:29,COMPLETED,0:0,,,,2025-08-01T10:02:11,,00:00:00,35328,138,Block,256,,,,,0,,,,,,,,00:00:00,4,,,,,,,4,4,,,256,00:00:00,256,00:00:00,,,,cpu=256;mem=0;node=4,,,,,,
1001,1001,5288,test_user2,testing,test_user2-kzcw,10,2025-08-01T09:48:50,2025-08-01T10:55:07,2025-08-01T11:03:31,COMPLETED,0:0,1,system_testing,86400,2025-08-01T09:48:51,,00:00:00,387072,504,,,,normal,0,/home/test_user2/stochsimsched,,,,,,,batch-cpu,None,00:00:00,6,,,0:0,,,6M,6,6,01:06:16,1526784,768,00:00:00,384,00:00:00,,,billing=384;cpu=384;mem=6M;node=6,billing=768;cpu=768;node=6,,,SchedMain;StartReceived,,,
,,5288.batch,,testing,batch,,2025-08-01T10:55:07,2025-08-01T10:55:07,2025-08-01T11:03:31,COMPLETED,0:0,,,,2025-08-01T10:55:07,,00:00:00,32256,504,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,5288.extern,,testing,extern,,2025-08-01T10:55:07,2025-08-01T10:55:07,2025-08-01T11:03:31,COMPLETED,0:0,,,,2025-08-01T10:55:07,,00:00:00,387072,504,Unknown,6,,,,,0,,,,,,,,00:00:00,6,,,,,,,6,6,,,768,00:00:00,768,00:00:00,,,,billing=768;cpu=768;node=6,,,,,,
,,5288.0,,testing,mpicatnap,,2025-08-01T10:55:08,2025-08-01T10:55:08,2025-08-01T11:03:31,COMPLETED,0:0,,,,2025-08-01T10:55:08,,00:00:00,193152,503,Block,384,,,,,0,,,,,,,,00:00:00,6,,,,,,,6,6,,,384,00:00:00,384,00:00:00,,,,cpu=384;mem=0;node=6,,,,,,
1009,1009,5289,test_user10,testing,test_user10-FWsM,8,2025-08-01T09:48:51,2025-08-01T10:56:57,2025-08-01T11:04:35,COMPLETED,0:0,1,system_testing,86400,2025-08-01T09:48:51,,00:00:00,234496,458,,,,normal,0,/home/test_user10/stochsimsched,,,,,,,batch-cpu,None,00:00:00,4,,,0:0,,,4M,4,4,01:08:06,1046016,512,00:00:00,256,00:00:00,,,billing=256;cpu=256;mem=4M;node=4,billing=512;cpu=512;node=4,,,SchedMain;StartReceived,,,
,,5289.batch,,testing,batch,,2025-08-01T10:56:57,2025-08-01T10:56:57,2025-08-01T11:04:35,COMPLETED,0:0,,,,2025-08-01T10:56:57,,00:00:00,29312,458,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,5289.extern,,testing,extern,,2025-08-01T10:56:57,2025-08-01T10:56:57,2025-08-01T11:04:35,COMPLETED,0:0,,,,2025-08-01T10:56:57,,00:00:00,234496,458,Unknown,4,,,,,0,,,,,,,,00:00:00,4,,,,,,,4,4,,,512,00:00:00,512,00:00:00,,,,billing=512;cpu=512;node=4,,,,,,
,,5289.0,,testing,mpicatnap,,2025-08-01T10:56:57,2025-08-01T10:56:57,2025-08-01T11:04:35,COMPLETED,0:0,,,,2025-08-01T10:56:57,,00:00:00,117248,458,Block,256,,,,,0,,,,,,,,00:00:00,4,,,,,,,4,4,,,256,00:00:00,256,00:00:00,,,,cpu=256;mem=0;node=4,,,,,,
1003,1003,5290,test_user4,testing,test_user4-7tSV,9,2025-08-01T09:48:51,2025-08-01T09:55:10,2025-08-01T10:01:59,COMPLETED,0:0,1,system_testing,86400,2025-08-01T09:48:51,,00:00:00,52352,409,,,,normal,0,/home/test_user4/stochsimsched,,,,,,,batch-cpu,None,00:00:00,1,,,0:0,,,1M,1,1,00:06:19,24256,128,00:00:00,64,00:00:00,,,billing=64;cpu=64;mem=1M;node=1,billing=128;cpu=128;node=1,,,SchedBackfill;StartReceived,,,
,,5290.batch,,testing,batch,,2025-08-01T09:55:10,2025-08-01T09:55:10,2025-08-01T10:01:59,COMPLETED,0:0,,,,2025-08-01T09:55:10,,00:00:00,26176,409,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,5290.extern,,testing,extern,,2025-08-01T09:55:10,2025-08-01T09:55:10,2025-08-01T10:01:59,COMPLETED,0:0,,,,2025-08-01T09:55:10,,00:00:00,52352,409,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,128,00:00:00,128,00:00:00,,,,billing=128;cpu=128;node=1,,,,,,
,,5290.0,,testing,mpicatnap,,2025-08-01T09:55:10,2025-08-01T09:55:10,2025-08-01T10:01:59,COMPLETED,0:0,,,,2025-08-01T09:55:10,,00:00:00,26176,409,Block,64,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
1011,1011,5291,test_user12,testing,test_user12-Qiyn,7,2025-08-01T09:48:55,2025-08-01T09:58:10,2025-08-01T10:03:36,COMPLETED,0:0,1,system_testing,86400,2025-08-01T09:48:55,,00:00:00,41728,326,,,,normal,0,/home/test_user12/stochsimsched,,,,,,,batch-cpu,None,00:00:00,1,,,0:0,,,1M,1,1,00:09:15,35520,128,00:00:00,64,00:00:00,,,billing=64;cpu=64;mem=1M;node=1,billing=128;cpu=128;node=1,,,SchedBackfill;StartReceived,,,
,,5291.batch,,testing,batch,,2025-08-01T09:58:10,2025-08-01T09:58:10,2025-08-01T10:03:36,COMPLETED,0:0,,,,2025-08-01T09:58:10,,00:00:00,20864,326,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,5291.extern,,testing,extern,,2025-08-01T09:58:10,2025-08-01T09:58:10,2025-08-01T10:03:36,COMPLETED,0:0,,,,2025-08-01T09:58:10,,00:00:00,41728,326,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,128,00:00:00,128,00:00:00,,,,billing=128;cpu=128;node=1,,,,,,
,,5291.0,,testing,mpicatnap,,2025-08-01T09:58:11,2025-08-01T09:58:11,2025-08-01T10:03:36,COMPLETED,0:0,,,,2025-08-01T09:58:11,,00:00:00,20800,325,Block,64,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
1017,1017,5292,test_user18,testing,test_user18-rvPp,1,2025-08-01T09:48:55,2025-08-01T09:58:10,2025-08-01T09:59:33,TIMEOUT,0:0,1,system_testing,86400,2025-08-01T09:48:55,,00:00:00,74368,83,,,,normal,0,/home/test_user18/stochsimsched,,,,,,,batch-cpu,None,00:00:00,7,,,0:15,,,7M,7,7,00:09:15,248640,896,00:00:00,448,00:00:00,,,billing=448;cpu=448;mem=7M;node=7,billing=896;cpu=896;node=7,,,SchedBackfill;StartReceived,,,
,,5292.extern,,testing,extern,,2025-08-01T09:58:10,2025-08-01T09:58:10,2025-08-01T09:59:35,COMPLETED,0:0,,,,2025-08-01T09:58:10,,00:00:00,76160,85,Unknown,7,,,,,0,,,,,,,,00:00:00,7,,,,,,,7,7,,,896,00:00:00,896,00:00:00,,,,billing=896;cpu=896;node=7,,,,,,
1013,1013,5293,test_user14,testing,test_user14-LIEC,7,2025-08-01T09:48:55,2025-08-01T10:56:57,2025-08-01T11:01:29,COMPLETED,0:0,1,system_testing,86400,2025-08-01T09:48:55,,00:00:00,174080,272,,,,normal,0,/home/test_user14/stochsimsched,,,,,,,batch-cpu,None,00:00:00,5,,,0:0,,,5M,5,5,01:08:02,1306240,640,00:00:00,320,00:00:00,,,billing=320;cpu=320;mem=5M;node=5,billing=640;cpu=640;node=5,,,SchedMain;StartReceived,,,
,,5293.batch,,testing,batch,,2025-08-01T10:56:57,2025-08-01T10:56:57,2025-08-01T11:01:29,COMPLETED,0:0,,,,2025-08-01T10:56:57,,00:00:00,17408,272,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,5293.extern,,testing,extern,,2025-08-01T10:56:57,2025-08-01T10:56:57,2025-08-01T11:01:29,COMPLETED,0:0,,,,2025-08-01T10:56:57,,00:00:00,174080,272,Unknown,5,,,,,0,,,,,,,,00:00:00,5,,,,,,,5,5,,,640,00:00:00,640,00:00:00,,,,billing=640;cpu=640;node=5,,,,,,
,,5293.0,,testing,mpicatnap,,2025-08-01T10:56:57,2025-08-01T10:56:57,2025-08-01T11:01:29,COMPLETED,0:0,,,,2025-08-01T10:56:57,,00:00:00,87040,272,Block,320,,,,,0,,,,,,,,00:00:00,5,,,,,,,5,5,,,320,00:00:00,320,00:00:00,,,,cpu=320;mem=0;node=5,,,,,,
1016,1016,5294,test_user17,testing,test_user17-1D50,2,2025-08-01T09:48:55,2025-08-01T10:12:10,2025-08-01T10:14:33,TIMEOUT,0:0,1,system_testing,86400,2025-08-01T09:48:55,,00:00:00,54912,143,,,,normal,0,/home/test_user17/stochsimsched,,,,,,,batch-cpu,None,00:00:00,3,,,0:15,,,3M,3,3,00:23:15,267840,384,00:00:00,192,00:00:00,,,billing=192;cpu=192;mem=3M;node=3,billing=384;cpu=384;node=3,,,SchedBackfill;StartReceived,,,
,,5294.extern,,testing,extern,,2025-08-01T10:12:10,2025-08-01T10:12:10,2025-08-01T10:14:36,COMPLETED,0:0,,,,2025-08-01T10:12:10,,00:00:00,56064,146,Unknown,3,,,,,0,,,,,,,,00:00:00,3,,,,,,,3,3,,,384,00:00:00,384,00:00:00,,,,billing=384;cpu=384;node=3,,,,,,
1015,1015,5295,test_user16,testing,test_user16-pqPJ,7,2025-08-01T09:48:55,2025-08-01T11:05:07,2025-08-01T11:08:06,COMPLETED,0:0,1,system_testing,86400,2025-08-01T09:48:56,,00:00:00,183296,179,,,,normal,0,/home/test_user16/stochsimsched,,,,,,,batch-cpu,None,00:00:00,8,,,0:0,,,8M,8,8,01:16:11,2340352,1024,00:00:00,512,00:00:00,,,billing=512;cpu=512;mem=8M;node=8,billing=1024;cpu=1024;node=8,,,SchedMain;StartReceived,,,
,,5295.batch,,testing,batch,,2025-08-01T11:05:07,2025-08-01T11:05:07,2025-08-01T11:08:06,COMPLETED,0:0,,,,2025-08-01T11:05:07,,00:00:00,11456,179,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,5295.extern,,testing,extern,,2025-08-01T11:05:07,2025-08-01T11:05:07,2025-08-01T11:08:06,COMPLETED,0:0,,,,2025-08-01T11:05:07,,00:00:00,183296,179,Unknown,8,,,,,0,,,,,,,,00:00:00,8,,,,,,,8,8,,,1024,00:00:00,1024,00:00:00,,,,billing=1024;cpu=1024;node=8,,,,,,
,,5295.0,,testing,mpicatnap,,2025-08-01T11:05:08,2025-08-01T11:05:08,2025-08-01T11:08:06,COMPLETED,0:0,,,,2025-08-01T11:05:08,,00:00:00,91136,178,Block,512,,,,,0,,,,,,,,00:00:00,8,,,,,,,8,8,,,512,00:00:00,512,00:00:00,,,,cpu=512;mem=0;node=8,,,,,,
1019,1019,5296,test_user20,testing,test_user20-XIkX,3,2025-08-01T09:48:56,2025-08-01T09:50:55,2025-08-01T09:54:03,TIMEOUT,0:0,1,system_testing,172800,2025-08-01T09:48:56,,00:00:00,72192,188,,,high,high,0,/home/test_user20/stochsimsched,,,,,,,batch-cpu,None,00:00:00,3,,,0:15,,,3M,3,3,00:01:59,22848,384,00:00:00,192,00:00:00,,,billing=192;cpu=192;mem=3M;node=3,billing=384;cpu=384;node=3,,,SchedMain;StartReceived,,,
,,5296.extern,,testing,extern,,2025-08-01T09:50:55,2025-08-01T09:50:55,2025-08-01T09:54:06,COMPLETED,0:0,,,,2025-08-01T09:50:55,,00:00:00,73344,191,Unknown,3,,,,,0,,,,,,,,00:00:00,3,,,,,,,3,3,,,384,00:00:00,384,00:00:00,,,,billing=384;cpu=384;node=3,,,,,,
1010,1010,5297,test_user11,testing,test_user11-8EHM,4,2025-08-01T09:48:56,2025-08-01T11:07:08,2025-08-01T11:10:16,COMPLETED,0:0,1,system_testing,86400,2025-08-01T09:48:56,,00:00:00,144384,188,,,,normal,0,/home/test_user11/stochsimsched,,,,,,,batch-cpu,None,00:00:00,6,,,0:0,,,6M,6,6,01:18:12,1801728,768,00:00:00,384,00:00:00,,,billing=384;cpu=384;mem=6M;node=6,billing=768;cpu=768;node=6,,,SchedMain;StartReceived,,,
,,5297.batch,,testing,batch,,2025-08-01T11:07:08,2025-08-01T11:07:08,2025-08-01T11:10:16,COMPLETED,0:0,,,,2025-08-01T11:07:08,,00:00:00,12032,188,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,5297.extern,,testing,extern,,2025-08-01T11:07:08,2025-08-01T11:07:08,2025-08-01T11:10:16,COMPLETED,0:0,,,,2025-08-01T11:07:08,,00:00:00,144384,188,Unknown,6,,,,,0,,,,,,,,00:00:00,6,,,,,,,6,6,,,768,00:00:00,768,00:00:00,,,,billing=768;cpu=768;node=6,,,,,,
,,5297.0,,testing,mpicatnap,,2025-08-01T11:07:08,2025-08-01T11:07:08,2025-08-01T11:10:16,COMPLETED,0:0,,,,2025-08-01T11:07:08,,00:00:00,72192,188,Block,384,,,,,0,,,,,,,,00:00:00,6,,,,,,,6,6,,,384,00:00:00,384,00:00:00,,,,cpu=384;mem=0;node=6,,,,,,
1012,1012,5298,test_user13,testing,test_user13-E4Wr,8,2025-08-01T09:48:56,2025-08-01T09:50:55,2025-08-01T09:55:08,COMPLETED,0:0,1,system_testing,172800,2025-08-01T09:48:56,,00:00:00,194304,253,,,high,high,0,/home/test_user13/stochsimsched,,,,,,,batch-cpu,None,00:00:00,6,,,0:0,,,6M,6,6,00:01:59,45696,768,00:00:00,384,00:00:00,,,billing=384;cpu=384;mem=6M;node=6,billing=768;cpu=768;node=6,,,SchedMain;StartReceived,,,
,,5298.batch,,testing,batch,,2025-08-01T09:50:55,2025-08-01T09:50:55,2025-08-01T09:55:08,COMPLETED,0:0,,,,2025-08-01T09:50:55,,00:00:00,16192,253,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,5298.extern,,testing,extern,,2025-08-01T09:50:55,2025-08-01T09:50:55,2025-08-01T09:55:08,COMPLETED,0:0,,,,2025-08-01T09:50:55,,00:00:00,194304,253,Unknown,6,,,,,0,,,,,,,,00:00:00,6,,,,,,,6,6,,,768,00:00:00,768,00:00:00,,,,billing=768;cpu=768;node=6,,,,,,
,,5298.0,,testing,mpicatnap,,2025-08-01T09:50:55,2025-08-01T09:50:55,2025-08-01T09:55:08,COMPLETED,0:0,,,,2025-08-01T09:50:55,,00:00:00,97152,253,Block,384,,,,,0,,,,,,,,00:00:00,6,,,,,,,6,6,,,384,00:00:00,384,00:00:00,,,,cpu=384;mem=0;node=6,,,,,,
1014,1014,5299,test_user15,testing,test_user15-xC7S,3,2025-08-01T09:48:56,2025-08-01T11:08:06,2025-08-01T11:11:18,TIMEOUT,0:0,1,system_testing,86400,2025-08-01T09:48:56,,00:00:00,196608,192,,,,normal,0,/home/test_user15/stochsimsched,,,,,,,batch-cpu,None,00:00:00,8,,,0:0,,,8M,8,8,01:19:10,2432000,1024,00:00:00,512,00:00:00,,,billing=512;cpu=512;mem=8M;node=8,billing=1024;cpu=1024;node=8,,,SchedMain;StartReceived,,,
,,5299.batch,,testing,batch,,2025-08-01T11:08:06,2025-08-01T11:08:06,2025-08-01T11:11:18,COMPLETED,0:0,,,,2025-08-01T11:08:06,,00:00:00,12288,192,Unknown,1,,,,,0,,,,,,,,00:00:00,1,,,,,,,1,1,,,64,00:00:00,64,00:00:00,,,,cpu=64;mem=0;node=1,,,,,,
,,5299.extern,,testing,extern,,2025-08-01T11:08:06,2025-08-01T11:08:06,2025-08-01T11:11:18,COMPLETED,0:0,,,,2025-08-01T11:08:06,,00:00:00,196608,192,Unknown,8,,,,,0,,,,,,,,00:00:00,8,,,,,,,8,8,,,1024,00:00:00,1024,00:00:00,,,,billing=1024;cpu=1024;node=8,,,,,,
,,5299.0,,testing,mpicatnap,,2025-08-01T11:08:06,2025-08-01T11:08:06,2025-08-01T11:11:18,COMPLETED,0:0,,,,2025-08-01T11:08:06,,00:00:00,98304,192,Block,512,,,,,0,,,,,,,,00:00:00,8,,,,,,,8,8,,,512,00:00:00,512,00:00:00,,,,cpu=512;mem=0;node=8,,,,,,
